season,season_start_year,month,geography,estimate_50_64_years,estimate_ge_65_years,estimate_6_months_4_years,estimate_5_12_years,estimate_13_17_years,estimate_18_49_years,ci_lower_50_64_years,ci_lower_ge_65_years,ci_lower_6_months_4_years,ci_lower_5_12_years,ci_lower_13_17_years,ci_lower_18_49_years,ci_upper_50_64_years,ci_upper_ge_65_years,ci_upper_6_months_4_years,ci_upper_5_12_years,ci_upper_13_17_years,ci_upper_18_49_years,sample_size_50_64_years,sample_size_ge_65_years,sample_size_6_months_4_years,sample_size_5_12_years,sample_size_13_17_years,sample_size_18_49_years
2022-23,2022,6,Region 9,36.6,56.5,23.4,42.6,38,23.5,32.5,51.5,19.7,37.5,31.5,16.7,40.6,61.4,27.1,47.8,44.4,30.3,4940,3160,3788,2764,4638,736
2022-23,2022,7,National,32.9,54.9,40.6,50.7,41.7,26.3,26.2,51.6,35.7,44.9,35.3,21.2,39.7,58.1,45.5,56.4,48.2,31.5,4149,1340,4831,3825,4607,3232
2022-23,2022,7,Region 1,42.3,64.7,37.8,43.4,45.2,19.6,37.6,60.7,33.1,39.6,41.4,14.5,47,68.6,42.5,47.3,49,24.7,5112,2787,3995,5368,3326,2459
2022-23,2022,7,Region 10,39.9,52,39,46.7,41.8,31.5,33.4,46.1,34.1,42.4,36.9,25.4,46.5,57.8,43.9,51,46.8,37.6,5035,5418,4707,435,4030,1204
2022-23,2022,7,Region 2,44,49.6,31.8,33.9,34.9,25.6,36.9,47,28.2,27.4,29.5,21,51,52.1,35.3,40.5,40.3,30.3,781,3452,621,3310,991,1449
2022-23,2022,7,Region 3,37.8,53.9,36.6,45.6,42.1,26.1,33.3,48.9,31,41.2,36.4,20.2,42.3,58.8,42.2,50,47.8,32,5326,4522,1307,2600,1272,1987
2022-23,2022,7,Region 4,32.3,59,31.5,50.9,36.4,22.7,28.8,52.3,24.9,47.4,29.1,19.1,35.9,65.8,38.1,54.4,43.6,26.4,4896,3853,802,1742,2280,345
2022-23,2022,7,Region 5,39.9,64.3,34.4,48.9,43.2,30.6,34.6,60.9,30,42.2,37.7,23.2,45.2,67.8,38.8,55.5,48.6,38,1969,548,3961,1373,1945,509
2022-23,2022,7,Region 6,36.4,51.2,33.4,42.1,41.7,31,32.9,45.2,26.5,39.5,36.7,25.5,39.9,57.1,40.3,44.7,46.6,36.5,5148,1536,3960,4361,3562,2447
2022-23,2022,7,Region 7,40.5,55.7,32.3,48.9,44.5,22.8,34.5,52.1,26.2,41.7,39,15.5,46.5,59.3,38.4,56,50,30.1,718,4112,3001,5074,4055,4448
2022-23,2022,7,Region 8,41.8,50.3,35.4,49,40.9,21,34.9,44.5,30.6,42.4,36.2,15.9,48.7,56.1,40.3,55.7,45.6,26.2,4919,725,5011,289,4846,1794
2022-23,2022,7,Region 9,41.7,59.7,36.4,45.8,39,34.9,36.7,52.5,32,42.3,33.9,32.2,46.6,66.9,40.7,49.3,44.1,37.5,5125,4496,3598,1676,1863,5215
2022-23,2022,8,National,44.2,62.6,37.7,56.1,40.6,32.4,39.6,56.2,31.8,52.4,35.8,26.9,48.8,69.1,43.7,59.7,45.4,37.9,2934,4809,2119,2794,4501,563
2022-23,2022,8,Region 1,44.9,58.4,39.7,49,45,32.9,40.8,54.8,34.5,46.2,38.5,29.7,48.9,62,44.9,51.8,51.6,36.2,4657,5217,1679,967,1333,3595
2022-23,2022,8,Region 10,43.9,64.4,35.5,45.5,51.4,29.6,38.2,58.9,30.7,41.8,46.9,24.9,49.6,70,40.2,49.2,56,34.3,3024,3329,528,2867,2067,678
2022-23,2022,8,Region 2,49.1,59.4,39.7,45.5,40.7,34.9,42,54.5,34.6,42.2,37.9,28.6,56.3,64.2,44.7,48.7,43.6,41.3,574,3910,5041,2898,5117,3154
2022-23,2022,8,Region 3,45.8,54.8,29.7,60.7,47.2,33.5,42.7,48.5,26.6,53.8,42.5,26.2,48.8,61.1,32.9,67.6,52,40.9,3699,4907,4651,901,392,1413
2022-23,2022,8,Region 4,47.5,56.3,41,48.6,34.5,34.5,44,53.2,35.5,42.8,31.9,28.1,51,59.3,46.4,54.4,37.1,41,495,2719,5448,1572,2201,4210
2022-23,2022,8,Region 5,44.7,62.7,34.9,50.8,47.7,34.2,41.1,58.2,28.1,45.7,41.2,27.8,48.4,67.1,41.7,55.9,54.2,40.6,4628,5467,1930,4573,654,487
2022-23,2022,8,Region 6,41.6,60.9,34.5,45.2,43.3,32,35.7,56.8,28.6,38.1,38.3,25.9,47.4,65,40.3,52.3,48.3,38,906,2912,2304,2291,377,2604
2022-23,2022,8,Region 7,46.3,65.6,39.5,53.4,49.9,31.4,39.9,58.8,36.1,50.4,47,28.6,52.7,72.3,42.8,56.4,52.8,34.3,4905,4243,1967,2637,4558,1661
2022-23,2022,8,Region 8,46.8,58.2,27.3,52,41.3,29.5,40,52.5,20.5,48.6,35,26.7,53.7,63.8,34,55.3,47.6,32.3,1894,1037,4160,5467,2792,730
2022-23,2022,8,Region 9,41.7,62,37.7,57.4,50.5,28.6,37.4,58.1,30.7,54,43.3,21.3,46.1,65.8,44.6,60.9,57.6,35.9,1268,1999,1198,2429,436,2360
2022-23,2022,9,National,41.9,58.9,37.2,46.6,46.2,28.5,35.3,53.3,31.8,43.6,38.8,25.4,48.5,64.5,42.6,49.6,53.6,31.6,2286,4661,1826,4450,1465,4568
2022-23,2022,9,Region 1,38.7,65.8,36,50.4,49.7,38.5,35,63.3,30.1,44.7,43.8,31.4,42.4,68.4,41.9,56.2,55.7,45.5,3597,2825,2147,3096,2113,4106
2022-23,2022,9,Region 10,41.8,61.6,38,56.1,48.2,24.3,36.3,57.6,31.6,50.1,45,21.5,47.3,65.5,44.4,62.2,51.4,27.1,385,401,939,1579,634,3543
2022-23,2022,9,Region 2,41.5,63.6,35.5,50.1,42.3,23.6,36.5,58.7,30.6,42.8,38.8,18.5,46.4,68.5,40.5,57.4,45.8,28.8,3232,3912,3488,3000,2089,1389
2022-23,2022,9,Region 3,41.4,67.5,37.7,55.6,55.5,35.8,34.9,62.1,34.4,51.1,50.5,31.5,47.8,73,40.9,60.1,60.5,40.2,296,5362,1850,3757,494,2886
2022-23,2022,9,Region 4,44,57.4,38.9,51.9,51.6,25.6,39.4,54.3,33.5,48.7,45.8,20.6,48.7,60.5,44.4,55.1,57.5,30.7,1011,3632,5128,4153,4729,1122
2022-23,2022,9,Region 5,46.5,57.6,42.1,52,54.7,30.5,41.2,53,38.1,44.6,51,25.3,51.8,62.1,46.1,59.4,58.4,35.7,5015,3589,1097,4514,5464,2489
2022-23,2022,9,Region 6,38.7,55.9,32,53.2,47.9,33.4,34.7,53.1,26.7,49.6,41.6,27.3,42.7,58.6,37.3,56.7,54.1,39.5,5220,947,3639,4571,420,3702
2022-23,2022,9,Region 7,41.8,67.2,44.7,47.3,50.6,27.4,35.6,59.8,38.9,40.8,44.1,21,48,74.7,50.6,53.9,57.2,33.7,272,4506,2990,563,2913,4007
2022-23,2022,9,Region 8,49,62.1,45.6,48.2,47.6,25.2,43.2,54.6,42.4,42.8,42.9,18.1,54.8,69.6,48.9,53.7,52.4,32.4,2100,4306,3848,288,4311,2417
2022-23,2022,9,Region 9,40.9,68,42.7,48,50.5,41.2,33.9,63.8,36.2,40.9,46,34.5,47.9,72.3,49.1,55.1,55,48,1711,1052,2314,365,1726,2256
2022-23,2022,10,National,49.4,61.1,30.2,51.1,52.4,27.2,43.9,55.5,26.3,46.8,47.2,20.7,54.9,66.7,34,55.5,57.7,33.8,3947,1979,1706,3780,4070,3144
2022-23,2022,10,Region 1,41.5,54.2,33.3,51.4,52.9,22.4,37.9,48.9,30.4,45.5,47.4,18.8,45.2,59.5,36.3,57.2,58.5,25.9,5356,4323,1865,2040,5055,1699
2022-23,2022,10,Region 10,38.5,55.6,30.8,58.1,45.6,25.8,34.6,52.8,27,52,40.7,19.6,42.3,58.4,34.6,64.2,50.5,32,1060,2915,2049,3481,4052,1196
2022-23,2022,10,Region 2,43.1,55.4,39.1,48.7,43.5,36.4,38.1,50.7,32.9,45,39.2,30.1,48.1,60.1,45.3,52.3,47.8,42.6,1680,638,5028,3990,570,4788
2022-23,2022,10,Region 3,48.3,56.7,40.5,59.8,44.4,39.2,41.7,52.4,35.2,56,37.9,33.5,54.9,61,45.7,63.5,50.9,44.8,2894,1946,2097,4773,5464,3907
2022-23,2022,10,Region 4,39.4,71.4,41.9,47.1,42,31.2,34.4,67.6,37.5,39.8,36.8,24.7,44.4,75.2,46.3,54.5,47.2,37.7,4267,822,1052,2423,5051,890
2022-23,2022,10,Region 5,47.8,61.5,38.1,62.5,43.1,32.9,41.6,54.2,31.2,56.9,40.4,26.6,54,68.9,44.9,68.1,45.8,39.1,1378,2462,2322,2814,4215,1684
2022-23,2022,10,Region 6,52,61.4,40.1,51.5,55.2,35,49.5,57.2,36.8,44.9,48.4,31.5,54.5,65.6,43.4,58.1,62,38.5,3490,1533,1514,5067,3111,1781
2022-23,2022,10,Region 7,48.9,62.6,37.8,49.4,45.6,27.2,43,59,33.3,44.5,41.5,23.3,54.8,66.2,42.3,54.4,49.7,31,5078,907,767,2922,2474,5202
2022-23,2022,10,Region 8,46.6,58,46.2,40.9,44.5,33.2,40.8,51,43.6,36,38.2,26.4,52.3,64.9,48.7,45.8,50.9,39.9,639,2875,4344,3015,1047,5233
2022-23,2022,10,Region 9,40,62.3,40,53.8,42.8,27.1,35.2,55.9,33.3,46.6,37.9,19.6,44.8,68.6,46.6,61,47.7,34.5,2923,3977,4111,2002,627,1673
2022-23,2022,11,National,40.8,57.9,38.7,53,42.7,32.3,38.3,54.4,35.6,46.2,39.1,28.2,43.4,61.5,41.7,59.8,46.3,36.4,3577,1209,4708,3066,810,866
2022-23,2022,11,Region 1,36.3,64.1,36.1,55.3,46.3,30.6,30.9,60.1,29.1,52.6,42,23.8,41.7,68,43.1,58,50.6,37.3,2743,1410,400,2460,4645,5173
2022-23,2022,11,Region 10,42.2,60.8,43.1,49.9,44,27.6,36.6,55.6,38.4,47,40.1,22.6,47.8,66,47.9,52.8,48,32.6,2631,4048,5357,869,5417,1440
2022-23,2022,11,Region 2,47,55.7,30,52.3,45.5,34,41.3,49.9,26.3,47.6,38.5,29.4,52.7,61.4,33.7,56.9,52.5,38.6,1856,435,3699,2249,842,2864
2022-23,2022,11,Region 3,44.8,66.1,40.3,54,56.3,39.5,40.8,58.8,33,50.4,53.7,33.5,48.8,73.3,47.7,57.5,58.9,45.6,1392,2016,1628,4634,3316,1627
2022-23,2022,11,Region 4,42.2,57.7,34.4,42.1,45.2,30.1,34.8,52.6,31,38.8,38.9,27,49.7,62.7,37.7,45.4,51.5,33.2,4968,619,2333,953,2469,4806
2022-23,2022,11,Region 5,43.9,62.8,40.9,47,47.7,26.4,41.3,56.3,35.1,43.9,41.8,21.5,46.5,69.4,46.8,50,53.7,31.4,4801,5406,2460,4873,3487,3599
2022-23,2022,11,Region 6,41.8,64.2,43.6,46.6,49.3,31.6,36.7,60.3,37.1,43.6,42,28.7,46.9,68,50.1,49.6,56.5,34.5,1320,2493,5172,5267,4041,584
2022-23,2022,11,Region 7,38.9,61.3,38.6,56.1,45.7,35.9,33.7,56,31.3,51.7,42.6,32.2,44.1,66.6,46,60.4,48.8,39.6,4185,5274,3520,1543,2332,4466
2022-23,2022,11,Region 8,42.2,57.4,41.3,55.8,42,35.1,37.7,52.7,34.1,49,36.2,28.6,46.8,62.1,48.5,62.6,47.8,41.7,3786,4745,4641,4177,532,484
2022-23,2022,11,Region 9,44.6,57.4,42.3,51.7,47.3,26.7,39.5,50.6,37,46.7,40.5,21.8,49.6,64.1,47.5,56.7,54.2,31.6,1365,1567,4303,4285,4030,1609
2022-23,2022,12,National,43.8,59.2,33.9,48.4,48,31.9,36.7,56.3,29.8,44.8,43.9,25.8,50.8,62.1,38,52,52.1,38,2576,3458,5054,4295,5454,5458
2022-23,2022,12,Region 1,39.4,60.1,41.5,47.2,42.1,26.7,36.7,54.4,34.2,41.9,38.6,22,42,65.8,48.8,52.6,45.7,31.5,4363,1171,2524,1392,3163,4073
2022-23,2022,12,Region 10,47.2,51.9,38.8,50.8,45.6,30.5,40.6,47.4,33.3,43.4,41.5,23.6,53.9,56.3,44.4,58.1,49.8,37.4,1081,4127,4312,310,995,3419
2022-23,2022,12,Region 2,38.8,62,40.5,51.3,55.5,34.6,33.4,56.8,36.1,45.4,52,29.4,44.1,67.1,45,57.2,59,39.9,1852,5350,2892,4131,258,4713
2022-23,2022,12,Region 3,40.7,61.4,45.8,51,56.7,27.9,35.9,54.7,40.1,46.1,49.7,24.2,45.5,68.1,51.5,55.9,63.6,31.5,3458,5112,1014,3048,4336,1961
2022-23,2022,12,Region 4,45.5,58.1,35.3,50.8,47.3,26.5,38.4,54.9,30.6,46.1,42.6,19.4,52.6,61.3,40,55.5,52,33.6,4595,358,265,3767,4087,3420
2022-23,2022,12,Region 5,39.8,66.7,40.9,47.3,53.1,29.8,36.7,61.9,34,41.3,46,27,42.9,71.5,47.7,53.3,60.1,32.7,2358,5448,2950,3233,1677,1201
2022-23,2022,12,Region 6,47.2,59.2,45,51.7,40.4,38.8,43.6,55.1,40.7,45.2,37.3,35.1,50.9,63.3,49.2,58.1,43.5,42.6,5349,4987,4324,3242,4260,3614
2022-23,2022,12,Region 7,45.1,60.8,38.7,59.4,51.3,30.3,37.9,54.2,32,54.6,46.3,26.2,52.4,67.5,45.5,64.3,56.4,34.5,3558,4412,1482,759,5376,4438
2022-23,2022,12,Region 8,41.2,57.5,42.8,60.9,43.1,35.1,35.9,54.1,36.5,57.4,36.6,28.6,46.5,61,49.2,64.5,49.6,41.5,1745,2059,2641,1332,3826,3113
2022-23,2022,12,Region 9,40.7,70.8,38.2,44.1,49.9,25.8,37.8,65.9,34.9,40.6,45.3,20.5,43.6,75.7,41.5,47.7,54.4,31.1,1093,4888,5070,4006,504,2218
2023-24,2023,1,National,17.8,31.3,9,19.9,23.5,1,11.6,26.8,6.2,14.8,20,0,24,35.9,11.7,25,26.9,8.4,1713,3312,2253,3875,2345,4334
2023-24,2023,1,Region 1,12.1,34,10.3,21.9,20.8,1,5.9,30.1,5.9,17.5,16.6,0,18.3,37.8,14.6,26.3,25,4.7,859,2943,2900,1669,1197,883
2023-24,2023,1,Region 10,8.5,24.7,10.8,24,19.1,1,4.4,20.7,4.8,20.3,13.5,0,12.6,28.6,16.7,27.7,24.7,7.7,3096,3516,2562,1725,460,2185
2023-24,2023,1,Region 2,15.9,27.4,14.3,18.4,16.8,1,10,21.5,10.1,11.4,14.2,0,21.7,33.3,18.5,25.5,19.3,6.6,2412,4493,2973,1466,3649,322
2023-24,2023,1,Region 3,26.5,30.4,11.4,19.6,16.8,7.9,20.6,24.4,8.4,16.9,14.3,3.8,32.4,36.3,14.3,22.3,19.3,12,3896,3576,2232,3859,1598,3477
2023-24,2023,1,Region 4,12.2,30.4,2.8,18.7,19,2,5.9,27.2,0,12.1,12.7,0,18.4,33.6,6.3,25.2,25.2,8.3,3438,3739,4345,4943,3877,737
2023-24,2023,1,Region 5,17.7,24,8.6,21.6,14.3,1.6,10.4,16.8,1.5,15.2,7,0,25,31.2,15.7,27.9,21.6,6,420,1002,2389,4657,1911,888
2023-24,2023,1,Region 6,18.8,29.6,7.3,22.4,11.7,1,12.1,24.8,2,17.6,7.6,0,25.5,34.4,12.6,27.2,15.7,4.8,2611,3232,630,4659,3918,4721
2023-24,2023,1,Region 7,17.2,33,7.8,23.2,24.9,3.2,14.4,25.5,3,18.3,20.5,0,20.1,40.4,12.5,28,29.4,7.3,1001,509,2598,2772,2390,373
2023-24,2023,1,Region 8,19.7,36.4,15.6,17.6,20.2,1,13.8,32.6,10.3,11.3,17.7,0,25.6,40.2,20.8,24,22.8,6.1,4160,4788,5243,1352,2951,2169
2023-24,2023,1,Region 9,15.7,29.4,8.9,15.6,12.7,1.3,10.5,26.1,1.4,10.5,10.1,0,20.9,32.8,16.3,20.8,15.3,7.6,5173,1667,5077,2711,5288,4959
2023-24,2023,2,National,22.4,35.8,7,22.7,18.3,3,17.5,30.5,2.7,18.5,14.3,0,27.4,41.1,11.4,26.9,22.4,8,4533,1875,2100,4663,4629,5154
2023-24,2023,2,Region 1,17.9,37.5,7.2,25.8,16,3.7,14.7,30.9,0.3,22,8.7,0,21.2,44.1,14.1,29.7,23.3,10.5,3080,3929,2643,5176,425,4145
2023-24,2023,2,Region 10,23.8,33.3,12.3,17,29.6,5.5,17.3,25.9,6.1,11.9,24.4,1.7,30.2,40.7,18.5,22.2,34.8,9.3,2842,5454,1083,4402,1622,1651
2023-24,2023,2,Region 2,18.5,30.3,17.2,32.4,15.4,1,12.7,23.3,12.7,29.3,8.8,0,24.4,37.3,21.6,35.4,22,3.8,3083,4915,2617,1483,844,1935
2023-24,2023,2,Region 3,26.9,42.3,10,29.8,20,11.7,20,36.7,5,23.5,17.2,8.9,33.7,47.9,15,36.2,22.8,14.5,2227,1056,1121,778,5095,1367
2023-24,2023,2,Region 4,18.5,38.6,9.7,18.9,14.5,4.5,14.9,32.2,4.7,12.6,11.1,0,22.1,44.9,14.8,25.2,17.8,10.8,2646,1606,4888,5020,2865,3836
2023-24,2023,2,Region 5,23.1,31.3,16.2,28.4,22.5,5.6,18.2,28.6,12.9,25.7,17.6,0,28,34,19.5,31.1,27.4,11.8,1722,2694,4605,439,2466,3146
2023-24,2023,2,Region 6,22.2,34,24.2,27.1,21,1.1,19.3,29.4,18.7,22.2,17.4,0,25,38.5,29.6,32,24.5,4.8,1133,4785,5224,3668,3238,1038
2023-24,2023,2,Region 7,18.8,33.6,14,28.7,24.6,1,14.7,27.9,9.5,26,21.9,0,23,39.3,18.6,31.4,27.3,7.2,2667,633,3777,4295,611,2076
2023-24,2023,2,Region 8,17.7,31.9,14.2,18.9,25.4,2.9,10.9,28,10.6,13.8,19.1,0,24.6,35.8,17.8,24.1,31.6,9.2,5362,4721,2195,3264,2205,1008
2023-24,2023,2,Region 9,17.8,34.1,10.7,28.1,14.4,13.8,11.6,30.2,4.5,21.9,8.8,11.2,24.1,38,16.8,34.2,20,16.4,2556,1317,5417,4118,2298,692
2023-24,2023,3,National,23.6,42.8,22.3,28.8,21.8,4.7,21.1,36.7,17.6,24.1,14.3,1,26.2,48.9,27,33.4,29.3,8.3,3269,2864,3604,4271,522,4160
2023-24,2023,3,Region 1,20.2,43.1,22.8,29,24.5,9.3,17.4,37.1,18.4,23.8,21.8,2.9,23.1,49,27.1,34.2,27.3,15.7,4138,788,1922,578,4593,4068
2023-24,2023,3,Region 10,22.2,42.9,11.4,25.8,23.6,3.6,15.6,37.8,8.2,18.5,18,0,28.9,48,14.6,33.2,29.2,10.1,527,1499,1188,3768,2001,1776
2023-24,2023,3,Region 2,22.1,38.1,12.7,24.6,23,10.9,19,34.2,5.6,18.1,16.3,3.8,25.3,41.9,19.8,31.2,29.6,17.9,4915,2913,1243,2400,5340,3977
2023-24,2023,3,Region 3,25.9,42.2,17.4,32.2,25,7,18.6,39.3,14.1,28.9,21.9,3,33.2,45.2,20.6,35.4,28.1,11,2181,4682,2642,5217,902,2471
2023-24,2023,3,Region 4,20.2,49.6,14.6,24,24.5,16.7,14.4,42.4,10,21.1,20.5,9.3,26.1,56.8,19.2,26.9,28.5,24,4916,985,1682,4589,3462,4153
2023-24,2023,3,Region 5,21,37.7,22.3,33.4,19.6,6.5,14.9,30.5,16.9,25.9,14.1,2.7,27.1,44.9,27.8,40.8,25.2,10.3,3122,541,5290,703,708,1133
2023-24,2023,3,Region 6,21.1,41.9,21.4,28.1,20.9,9.8,13.9,34.7,18.8,21.2,16,2.8,28.3,49.2,24.1,35.1,25.8,16.9,2555,1292,2692,4510,2352,1560
2023-24,2023,3,Region 7,24.6,43.4,16.4,35.6,22.7,7.2,21.4,40.5,13.7,29.2,17.3,2.5,27.7,46.3,19.1,42,28,11.9,746,3186,4426,4839,5413,1575
2023-24,2023,3,Region 8,15.3,40.1,11.6,25.4,25.1,11.9,11.6,35.3,7.9,19.2,22.5,4.7,18.9,44.8,15.4,31.7,27.7,19.2,389,3114,1984,979,2022,2592
2023-24,2023,3,Region 9,28.9,37,14.1,31.6,23.4,5.7,24.1,34.3,7.2,25.3,19.9,0,33.6,39.7,21,37.9,26.8,12,2809,3454,3275,5403,1196,2120
2023-24,2023,4,National,25.1,43.7,25.4,27.9,28.5,14.6,21.5,40.9,21.8,24.9,22.9,9.6,28.6,46.5,29,30.9,34,19.5,3495,5055,4492,4183,3325,4531
2023-24,2023,4,Region 1,24.7,48.6,24.5,37.6,30.1,12.6,21.5,43.3,18.2,33.5,23.3,6.5,28,53.9,30.9,41.7,36.9,18.8,3540,1447,1351,2173,4263,2161
2023-24,2023,4,Region 10,31,37.3,12.3,33.1,22.8,17.8,26.2,31.7,8.7,28.7,20.2,12.7,35.8,42.9,16,37.4,25.5,22.9,4257,1357,755,1949,2784,3794
2023-24,2023,4,Region 2,28.8,41.8,24.2,32.9,33.6,13.4,25.5,34.4,17.2,28.8,29.1,10.2,32.1,49.2,31.2,37.1,38.2,16.6,2952,3720,3565,1901,1082,482
2023-24,2023,4,Region 3,31,41.6,20.4,41.7,32.8,19.9,25.8,37.4,17.8,35.8,25.6,15.9,36.2,45.9,23,47.7,39.9,23.8,3056,4704,1787,836,4952,1981
2023-24,2023,4,Region 4,27.4,31.8,19,36.5,27.6,16.7,20.6,26.4,15.7,29.9,21.1,10.2,34.2,37.2,22.3,43.1,34,23.1,5155,3564,1983,4602,2184,522
2023-24,2023,4,Region 5,25.6,42.4,17.6,31.7,34.5,15.7,20.8,35.3,14,25.6,29.8,9.2,30.4,49.6,21.1,37.7,39.2,22.2,1637,4993,1639,3693,3530,614
2023-24,2023,4,Region 6,30.5,46.2,18.4,34.7,25.6,11.3,27.7,39.6,13.7,29.1,18.8,8.6,33.2,52.8,23.1,40.3,32.4,14.1,2078,4997,403,4207,2557,3066
2023-24,2023,4,Region 7,24.8,45.2,26.8,31.2,27.8,10.3,18.8,38.7,20.5,24.5,23.7,5.6,30.8,51.7,33.1,38,31.8,15,2061,993,4042,3572,3321,2482
2023-24,2023,4,Region 8,28.9,47,23.7,28.8,28.8,5.6,24.9,42.7,21.1,26.2,24.8,2.2,33,51.3,26.3,31.3,32.8,8.9,2918,846,1016,2479,3993,1203
2023-24,2023,4,Region 9,27.4,45.3,21.1,31.1,27.3,12.5,20,41.1,18.2,27.8,24.5,7.5,34.9,49.5,23.9,34.4,30.1,17.4,1329,4708,3456,4464,3143,5011
2023-24,2023,5,National,31.2,47.3,31.1,39.5,32,19.6,25.6,44.3,26,35.6,26.2,13.2,36.8,50.3,36.2,43.4,37.8,26,3790,3897,3539,796,1883,2180
2023-24,2023,5,Region 1,35.9,44.1,21.9,36,38,17.2,29,40.8,16.5,32.2,34.4,10,42.8,47.5,27.4,39.8,41.5,24.5,1710,2716,4760,4334,3311,2749
2023-24,2023,5,Region 10,29.2,48.2,22.6,42.2,37.7,17.4,22.6,41.6,17,38.8,30.6,10.4,35.8,54.8,28.2,45.6,44.8,24.5,3073,4439,2843,4747,4876,3490
2023-24,2023,5,Region 2,38,51.7,30.7,43.1,25.2,8.4,31,48.5,23.6,38.5,19.3,4.6,45,54.8,37.8,47.8,31.2,12.2,321,3911,3713,3870,3466,3880
2023-24,2023,5,Region 3,33.8,46,26.5,44.6,44.2,17.6,29.1,40.9,22.1,40.6,39,10.5,38.5,51.1,31,48.5,49.3,24.7,3753,3036,3483,4096,4503,2829
2023-24,2023,5,Region 4,28.3,50.8,21.7,35.4,32.6,15.3,24.6,47,18.7,30.4,26,10.7,32.1,54.6,24.6,40.5,39.2,20,3130,1436,3897,787,3508,2105
2023-24,2023,5,Region 5,31.7,48.4,27.1,37.2,33.7,17.1,24.3,45,22.1,30.4,26.7,14.3,39.1,51.8,32,43.9,40.7,20,2591,5476,3072,2689,1430,5121
2023-24,2023,5,Region 6,33,53.2,34,33.2,36.3,14.8,27.3,48.3,29.8,28.8,33.2,11.8,38.8,58.2,38.2,37.6,39.4,17.8,3382,5353,2399,5096,4519,3457
2023-24,2023,5,Region 7,36.3,45.9,28.5,35.2,40.2,19.3,32.9,42.2,23.4,28.7,33.1,16.4,39.6,49.7,33.5,41.6,47.3,22.1,2662,4686,3241,1351,1672,2873
2023-24,2023,5,Region 8,33.4,51.6,22.6,33.5,32.5,20.1,28.9,48.5,19.3,29.3,29.8,17.5,37.8,54.7,25.9,37.7,35.3,22.6,3982,3234,2209,1582,4453,2814
2023-24,2023,5,Region 9,31.6,44.7,28.6,37.4,40.8,19.4,28.6,39.2,25.7,31.1,36.6,15.9,34.5,50.2,31.5,43.6,45,23,4248,4784,4390,300,3278,3966
2023-24,2023,6,National,43.3,51.6,24.1,39.9,37.2,28.3,39.2,47.8,19.8,32.6,31.6,24.3,47.4,55.4,28.5,47.3,42.7,32.3,2712,1142,1099,1930,3857,4726
2023-24,2023,6,Region 1,32.5,47.8,29.8,32.6,39.7,13.6,26.7,41,25.8,28.4,34.1,8.4,38.4,54.6,33.7,36.9,45.2,18.8,5457,2959,3505,4886,2233,3795
2023-24,2023,6,Region 10,44.3,45.7,29.2,43.5,38.6,17.3,40.1,39,23.6,39.6,33.3,10.8,48.4,52.3,34.9,47.4,43.9,23.8,1173,3892,3252,371,391,4169
2023-24,2023,6,Region 2,41.4,52.2,26.3,42.9,38.7,23,35,46.5,23.6,40,33.1,18.7,47.9,57.9,29.1,45.8,44.2,27.2,1602,4166,342,1351,1443,3006
2023-24,2023,6,Region 3,39,54.4,29.2,47.7,33.6,21.6,34.2,50.9,23.2,43.4,28.8,16.2,43.9,57.8,35.2,51.9,38.4,27.1,1367,3670,4566,2244,1132,4634
2023-24,2023,6,Region 4,35,48.4,29.8,40.9,39.5,20.9,28,42.1,26.7,37.3,34.5,18.1,42,54.7,32.9,44.5,44.5,23.7,4626,3362,2657,4092,3570,4652
2023-24,2023,6,Region 5,29.6,54.9,28.8,39.9,42.1,25.8,24.3,50.8,22.3,35.8,35.3,20.8,34.9,58.9,35.3,44.1,48.8,30.8,3269,4149,2939,4225,5055,2964
2023-24,2023,6,Region 6,37.6,55.7,29.1,50.4,34.9,21,33.7,51.3,22.8,44,28.7,17.3,41.4,60.1,35.5,56.7,41.1,24.6,2110,3994,3180,1901,285,5092
2023-24,2023,6,Region 7,38.5,57.5,29.2,47.6,32.7,20.8,34,54.1,24.9,41,25.2,16.3,43,60.9,33.4,54.2,40.1,25.4,1136,2098,5280,1518,1988,1322
2023-24,2023,6,Region 8,36,51.1,31.4,45.3,42.6,21.1,32,45.9,25.1,41.1,37.4,15.5,40.1,56.3,37.8,49.5,47.9,26.6,1703,1954,337,1530,4877,5291
2023-24,2023,6,Region 9,34.7,55.7,22.9,43.2,40.4,24.2,27.7,49,18.4,38.1,34.6,17.4,41.6,62.4,27.3,48.3,46.2,30.9,1464,3641,2556,1985,4308,4233
2023-24,2023,7,National,39.9,68.9,35.1,47.8,44.2,27.1,35.8,64.8,29.3,44.6,36.8,21.3,43.9,72.9,40.8,51,51.7,32.9,2483,5088,4718,4235,1987,3452
2023-24,2023,7,Region 1,39.7,58.1,34.4,47.1,39.5,23.2,35.2,54.1,28.4,39.7,35.1,15.8,44.3,62.1,40.3,54.5,43.8,30.7,3130,5385,2705,2443,5422,5370
2023-24,2023,7,Region 10,41.4,56.8,32.2,42.9,45.8,27.5,34.4,53,28.1,38.4,40.5,22.6,48.4,60.6,36.4,47.3,51.2,32.4,2583,296,3230,1683,1160,5217
2023-24,2023,7,Region 2,41.7,51.9,25.2,50.8,46.8,27.6,37.7,47.8,17.8,47.1,39.3,24.1,45.6,56,32.6,54.5,54.2,31.1,1899,3160,4303,3409,3032,2631
