year,state,state_name,county_name,county_fips,tract_fips,location_id,measure_id,measure_key,measure,estimate,ci_lower,ci_upper,total_population,total_adult_population,longitude,latitude
2023,VA,Virginia,Metro County 5,13113,13113000335,13113000335,DIABETES,diabetes,Diabetes,9.7,7,12.4,5514,4543,-77.11378733096645,39.05776636712253
2023,VA,Virginia,Metro County 5,13113,13113000335,13113000335,MHLTH,frequent_mental_distress,Frequent mental distress,8.3,6.3,10.4,5514,4543,-77.11378733096645,39.05776636712253
2023,VA,Virginia,Metro County 5,13113,13113000335,13113000335,BPHIGH,high_blood_pressure,High blood pressure,33.7,31.1,36.4,5514,4543,-77.11378733096645,39.05776636712253
2023,VA,Virginia,Metro County 5,13113,13113000335,13113000335,ACCESS2,lack_health_insurance,Lack of health insurance,10.5,4.4,16.7,5514,4543,-77.11378733096645,39.05776636712253
2023,VA,Virginia,Metro County 5,13113,13113000335,13113000335,OBESITY,obesity,Obesity,29,25.9,32.1,5514,4543,-77.11378733096645,39.05776636712253
2023,VA,Virginia,Metro County 5,13113,13113000335,13113000335,LPA,physical_inactivity,Physical inactivity,30.4,24.4,36.3,5514,4543,-77.11378733096645,39.05776636712253
2023,VA,Virginia,Metro County 5,13154,13154000591,13154000591,CSMOKING,current_smoking,Current smoking,32.4,25.6,39.3,3990,2909,-76.9025097142905,37.00409160256386
2023,VA,Virginia,Metro County 5,13154,13154000591,13154000591,DIABETES,diabetes,Diabetes,24.7,19,30.3,3990,2909,-76.9025097142905,37.00409160256386
2023,VA,Virginia,Metro County 5,13154,13154000591,13154000591,MHLTH,frequent_mental_distress,Frequent mental distress,22.1,15.3,28.8,3990,2909,-76.9025097142905,37.00409160256386
2023,VA,Virginia,Metro County 5,13154,13154000591,13154000591,BPHIGH,high_blood_pressure,High blood pressure,48.7,41.8,55.6,3990,2909,-76.9025097142905,37.00409160256386
2023,VA,Virginia,Metro County 5,13154,13154000591,13154000591,ACCESS2,lack_health_insurance,Lack of health insurance,16,11.5,20.5,3990,2909,-76.9025097142905,37.00409160256386
2023,VA,Virginia,Metro County 5,13154,13154000591,13154000591,OBESITY,obesity,Obesity,47.9,44.9,50.9,3990,2909,-76.9025097142905,37.00409160256386
2023,VA,Virginia,Metro County 5,13154,13154000591,13154000591,LPA,physical_inactivity,Physical inactivity,35,28.1,41.9,3990,2909,-76.9025097142905,37.00409160256386
2023,VA,Virginia,Metro County 5,13172,13172000167,13172000167,CSMOKING,current_smoking,Current smoking,7.3,1.4,13.3,4213,3460,-77.8807927663438,38.33649197854101
2023,VA,Virginia,Metro County 5,13172,13172000167,13172000167,DIABETES,diabetes,Diabetes,3,0.3,5.6,4213,3460,-77.8807927663438,38.33649197854101
2023,VA,Virginia,Metro County 5,13172,13172000167,13172000167,MHLTH,frequent_mental_distress,Frequent mental distress,8.8,5,12.7,4213,3460,-77.8807927663438,38.33649197854101
2023,VA,Virginia,Metro County 5,13172,13172000167,13172000167,BPHIGH,high_blood_pressure,High blood pressure,28,21.2,34.7,4213,3460,-77.8807927663438,38.33649197854101
2023,VA,Virginia,Metro County 5,13172,13172000167,13172000167,ACCESS2,lack_health_insurance,Lack of health insurance,9.4,5.9,12.9,4213,3460,-77.8807927663438,38.33649197854101
2023,VA,Virginia,Metro County 5,13172,13172000167,13172000167,OBESITY,obesity,Obesity,25.7,20.8,30.6,4213,3460,-77.8807927663438,38.33649197854101
2023,VA,Virginia,Metro County 5,13172,13172000167,13172000167,LPA,physical_inactivity,Physical inactivity,21.4,16.5,26.3,4213,3460,-77.8807927663438,38.33649197854101
2023,VA,Virginia,Metro County 5,13173,13173000469,13173000469,CSMOKING,current_smoking,Current smoking,16.5,12.2,20.9,2506,1693,-77.56120266299695,38.15814947318286
2023,VA,Virginia,Metro County 5,13173,13173000469,13173000469,DIABETES,diabetes,Diabetes,13.4,8.9,17.9,2506,1693,-77.56120266299695,38.15814947318286
2023,VA,Virginia,Metro County 5,13173,13173000469,13173000469,MHLTH,frequent_mental_distress,Frequent mental distress,11,5,17,2506,1693,-77.56120266299695,38.15814947318286
2023,VA,Virginia,Metro County 5,13173,13173000469,13173000469,BPHIGH,high_blood_pressure,High blood pressure,24.6,21.1,28.2,2506,1693,-77.56120266299695,38.15814947318286
2023,VA,Virginia,Metro County 5,13173,13173000469,13173000469,ACCESS2,lack_health_insurance,Lack of health insurance,7.1,4.2,10,2506,1693,-77.56120266299695,38.15814947318286
2023,VA,Virginia,Metro County 5,13173,13173000469,13173000469,OBESITY,obesity,Obesity,29.3,24.5,34,2506,1693,-77.56120266299695,38.15814947318286
2023,VA,Virginia,Metro County 5,13173,13173000469,13173000469,LPA,physical_inactivity,Physical inactivity,21.5,19.4,23.6,2506,1693,-77.56120266299695,38.15814947318286
2023,VA,Virginia,Metro County 5,13185,13185000412,13185000412,CSMOKING,current_smoking,Current smoking,23.2,20.5,25.9,6119,4363,-76.73000716893003,38.59850161988288
2023,VA,Virginia,Metro County 5,13185,13185000412,13185000412,DIABETES,diabetes,Diabetes,12.7,10.7,14.8,6119,4363,-76.73000716893003,38.59850161988288
2023,VA,Virginia,Metro County 5,13185,13185000412,13185000412,MHLTH,frequent_mental_distress,Frequent mental distress,18.6,16.5,20.8,6119,4363,-76.73000716893003,38.59850161988288
2023,VA,Virginia,Metro County 5,13185,13185000412,13185000412,BPHIGH,high_blood_pressure,High blood pressure,35.7,31.2,40.2,6119,4363,-76.73000716893003,38.59850161988288
2023,VA,Virginia,Metro County 5,13185,13185000412,13185000412,ACCESS2,lack_health_insurance,Lack of health insurance,9.9,4.2,15.5,6119,4363,-76.73000716893003,38.59850161988288
2023,VA,Virginia,Metro County 5,13185,13185000412,13185000412,OBESITY,obesity,Obesity,35.4,32.9,37.9,6119,4363,-76.73000716893003,38.59850161988288
2023,VA,Virginia,Metro County 5,13185,13185000412,13185000412,LPA,physical_inactivity,Physical inactivity,27.8,22.7,32.9,6119,4363,-76.73000716893003,38.59850161988288
2023,VA,Virginia,Metro County 5,13193,13193000065,13193000065,CSMOKING,current_smoking,Current smoking,9,5.4,12.6,3722,2731,-76.82948271525093,37.75115419812501
2023,VA,Virginia,Metro County 5,13193,13193000065,13193000065,DIABETES,diabetes,Diabetes,6.3,0.8,11.8,3722,2731,-76.82948271525093,37.75115419812501
2023,VA,Virginia,Metro County 5,13193,13193000065,13193000065,MHLTH,frequent_mental_distress,Frequent mental distress,8.6,2.5,14.6,3722,2731,-76.82948271525093,37.75115419812501
2023,VA,Virginia,Metro County 5,13193,13193000065,13193000065,BPHIGH,high_blood_pressure,High blood pressure,36.8,33.1,40.5,3722,2731,-76.82948271525093,37.75115419812501
2023,VA,Virginia,Metro County 5,13193,13193000065,13193000065,ACCESS2,lack_health_insurance,Lack of health insurance,6.2,0,12.8,3722,2731,-76.82948271525093,37.75115419812501
2023,VA,Virginia,Metro County 5,13193,13193000065,13193000065,OBESITY,obesity,Obesity,24.2,21.7,26.7,3722,2731,-76.82948271525093,37.75115419812501
2023,VA,Virginia,Metro County 5,13193,13193000065,13193000065,LPA,physical_inactivity,Physical inactivity,26.6,22.2,31.1,3722,2731,-76.82948271525093,37.75115419812501
2023,VA,Virginia,Metro County 6,13008,13008000354,13008000354,CSMOKING,current_smoking,Current smoking,1.9,0,4.6,7070,5005,-77.08322058995255,38.81677999962121
2023,VA,Virginia,Metro County 6,13008,13008000354,13008000354,DIABETES,diabetes,Diabetes,1,0,6.6,7070,5005,-77.08322058995255,38.81677999962121
2023,VA,Virginia,Metro County 6,13008,13008000354,13008000354,MHLTH,frequent_mental_distress,Frequent mental distress,11.1,5.7,16.5,7070,5005,-77.08322058995255,38.81677999962121
2023,VA,Virginia,Metro County 6,13008,13008000354,13008000354,BPHIGH,high_blood_pressure,High blood pressure,20.5,14.6,26.4,7070,5005,-77.08322058995255,38.81677999962121
2023,VA,Virginia,Metro County 6,13008,13008000354,13008000354,ACCESS2,lack_health_insurance,Lack of health insurance,1,0,3.3,7070,5005,-77.08322058995255,38.81677999962121
2023,VA,Virginia,Metro County 6,13008,13008000354,13008000354,OBESITY,obesity,Obesity,21.9,17.7,26,7070,5005,-77.08322058995255,38.81677999962121
2023,VA,Virginia,Metro County 6,13008,13008000354,13008000354,LPA,physical_inactivity,Physical inactivity,21.1,15,27.3,7070,5005,-77.08322058995255,38.81677999962121
2023,VA,Virginia,Metro County 6,13015,13015000208,13015000208,CSMOKING,current_smoking,Current smoking,14.1,11.8,16.4,5653,4056,-77.84729642989114,38.50665091220289
2023,VA,Virginia,Metro County 6,13015,13015000208,13015000208,DIABETES,diabetes,Diabetes,11.4,6.9,15.9,5653,4056,-77.84729642989114,38.50665091220289
2023,VA,Virginia,Metro County 6,13015,13015000208,13015000208,MHLTH,frequent_mental_distress,Frequent mental distress,10.8,5.4,16.3,5653,4056,-77.84729642989114,38.50665091220289
2023,VA,Virginia,Metro County 6,13015,13015000208,13015000208,BPHIGH,high_blood_pressure,High blood pressure,37,30.1,43.8,5653,4056,-77.84729642989114,38.50665091220289
2023,VA,Virginia,Metro County 6,13015,13015000208,13015000208,ACCESS2,lack_health_insurance,Lack of health insurance,14.8,8.1,21.6,5653,4056,-77.84729642989114,38.50665091220289
2023,VA,Virginia,Metro County 6,13015,13015000208,13015000208,OBESITY,obesity,Obesity,30.6,27.8,33.3,5653,4056,-77.84729642989114,38.50665091220289
2023,VA,Virginia,Metro County 6,13015,13015000208,13015000208,LPA,physical_inactivity,Physical inactivity,26.4,20.8,31.9,5653,4056,-77.84729642989114,38.50665091220289
2023,VA,Virginia,Metro County 6,13039,13039000310,13039000310,CSMOKING,current_smoking,Current smoking,19.1,16.5,21.6,3834,2990,-77.03771674260497,37.63632154297083
2023,VA,Virginia,Metro County 6,13039,13039000310,13039000310,DIABETES,diabetes,Diabetes,20.8,16.6,24.9,3834,2990,-77.03771674260497,37.63632154297083
2023,VA,Virginia,Metro County 6,13039,13039000310,13039000310,MHLTH,frequent_mental_distress,Frequent mental distress,22.5,16.5,28.5,3834,2990,-77.03771674260497,37.63632154297083
2023,VA,Virginia,Metro County 6,13039,13039000310,13039000310,BPHIGH,high_blood_pressure,High blood pressure,41.3,35.6,47,3834,2990,-77.03771674260497,37.63632154297083
2023,VA,Virginia,Metro County 6,13039,13039000310,13039000310,ACCESS2,lack_health_insurance,Lack of health insurance,18.1,12.9,23.3,3834,2990,-77.03771674260497,37.63632154297083
2023,VA,Virginia,Metro County 6,13039,13039000310,13039000310,OBESITY,obesity,Obesity,41.4,35.7,47.1,3834,2990,-77.03771674260497,37.63632154297083
2023,VA,Virginia,Metro County 6,13039,13039000310,13039000310,LPA,physical_inactivity,Physical inactivity,32.3,28.5,36.2,3834,2990,-77.03771674260497,37.63632154297083
2023,VA,Virginia,Metro County 6,13046,13046000066,13046000066,CSMOKING,current_smoking,Current smoking,10.1,5.4,14.8,5396,3642,-78.34948268583976,39.343235300295056
2023,VA,Virginia,Metro County 6,13046,13046000066,13046000066,DIABETES,diabetes,Diabetes,13.1,10.8,15.3,5396,3642,-78.34948268583976,39.343235300295056
2023,VA,Virginia,Metro County 6,13046,13046000066,13046000066,MHLTH,frequent_mental_distress,Frequent mental distress,17.3,13.6,21,5396,3642,-78.34948268583976,39.343235300295056
2023,VA,Virginia,Metro County 6,13046,13046000066,13046000066,BPHIGH,high_blood_pressure,High blood pressure,26.8,22.8,30.9,5396,3642,-78.34948268583976,39.343235300295056
2023,VA,Virginia,Metro County 6,13046,13046000066,13046000066,ACCESS2,lack_health_insurance,Lack of health insurance,7.5,1.6,13.4,5396,3642,-78.34948268583976,39.343235300295056
2023,VA,Virginia,Metro County 6,13046,13046000066,13046000066,OBESITY,obesity,Obesity,28,21.4,34.5,5396,3642,-78.34948268583976,39.343235300295056
2023,VA,Virginia,Metro County 6,13046,13046000066,13046000066,LPA,physical_inactivity,Physical inactivity,20.6,13.8,27.3,5396,3642,-78.34948268583976,39.343235300295056
2023,VA,Virginia,Metro County 6,13058,13058000624,13058000624,CSMOKING,current_smoking,Current smoking,11.4,8,14.8,5273,4419,-77.21448279456236,39.32400428969413
2023,VA,Virginia,Metro County 6,13058,13058000624,13058000624,DIABETES,diabetes,Diabetes,7.1,4.3,9.9,5273,4419,-77.21448279456236,39.32400428969413
2023,VA,Virginia,Metro County 6,13058,13058000624,13058000624,MHLTH,frequent_mental_distress,Frequent mental distress,17.3,13.2,21.4,5273,4419,-77.21448279456236,39.32400428969413
2023,VA,Virginia,Metro County 6,13058,13058000624,13058000624,BPHIGH,high_blood_pressure,High blood pressure,22.6,20.1,25.1,5273,4419,-77.21448279456236,39.32400428969413
2023,VA,Virginia,Metro County 6,13058,13058000624,13058000624,ACCESS2,lack_health_insurance,Lack of health insurance,1.8,0,4.2,5273,4419,-77.21448279456236,39.32400428969413
2023,VA,Virginia,Metro County 6,13058,13058000624,13058000624,OBESITY,obesity,Obesity,31.7,25.7,37.6,5273,4419,-77.21448279456236,39.32400428969413
2023,VA,Virginia,Metro County 6,13058,13058000624,13058000624,LPA,physical_inactivity,Physical inactivity,25.6,19.6,31.7,5273,4419,-77.21448279456236,39.32400428969413
2023,VA,Virginia,Metro County 6,13073,13073000481,13073000481,CSMOKING,current_smoking,Current smoking,13.9,7.7,20,2288,1822,-77.48754653800279,37.43244790025055
2023,VA,Virginia,Metro County 6,13073,13073000481,13073000481,DIABETES,diabetes,Diabetes,12.7,8,17.4,2288,1822,-77.48754653800279,37.43244790025055
2023,VA,Virginia,Metro County 6,13073,13073000481,13073000481,MHLTH,frequent_mental_distress,Frequent mental distress,15.8,13.3,18.3,2288,1822,-77.48754653800279,37.43244790025055
2023,VA,Virginia,Metro County 6,13073,13073000481,13073000481,BPHIGH,high_blood_pressure,High blood pressure,35.1,28.6,41.6,2288,1822,-77.48754653800279,37.43244790025055
2023,VA,Virginia,Metro County 6,13073,13073000481,13073000481,ACCESS2,lack_health_insurance,Lack of health insurance,13.9,7.1,20.8,2288,1822,-77.48754653800279,37.43244790025055
2023,VA,Virginia,Metro County 6,13073,13073000481,13073000481,OBESITY,obesity,Obesity,34.7,29.9,39.4,2288,1822,-77.48754653800279,37.43244790025055
2023,VA,Virginia,Metro County 6,13073,13073000481,13073000481,LPA,physical_inactivity,Physical inactivity,22.6,17.4,27.8,2288,1822,-77.48754653800279,37.43244790025055
2023,VA,Virginia,Metro County 6,13085,13085000206,13085000206,CSMOKING,current_smoking,Current smoking,28.4,24.2,32.5,3379,2677,-77.10185362398624,37.45988405197859
2023,VA,Virginia,Metro County 6,13085,13085000206,13085000206,DIABETES,diabetes,Diabetes,23.9,18.5,29.3,3379,2677,-77.10185362398624,37.45988405197859
2023,VA,Virginia,Metro County 6,13085,13085000206,13085000206,MHLTH,frequent_mental_distress,Frequent mental distress,27.4,24,30.8,3379,2677,-77.10185362398624,37.45988405197859
2023,VA,Virginia,Metro County 6,13085,13085000206,13085000206,BPHIGH,high_blood_pressure,High blood pressure,41.2,38.3,44.1,3379,2677,-77.10185362398624,37.45988405197859
2023,VA,Virginia,Metro County 6,13085,13085000206,13085000206,ACCESS2,lack_health_insurance,Lack of health insurance,16,12.9,19.1,3379,2677,-77.10185362398624,37.45988405197859
2023,VA,Virginia,Metro County 6,13085,13085000206,13085000206,OBESITY,obesity,Obesity,37,30.5,43.6,3379,2677,-77.10185362398624,37.45988405197859
2023,VA,Virginia,Metro County 6,13085,13085000206,13085000206,LPA,physical_inactivity,Physical inactivity,41,38.9,43.1,3379,2677,-77.10185362398624,37.45988405197859
2023,VA,Virginia,Metro County 6,13104,13104000679,13104000679,CSMOKING,current_smoking,Current smoking,18.8,14.4,23.1,2899,2070,-77.65947129237466,37.933047795668244
2023,VA,Virginia,Metro County 6,13104,13104000679,13104000679,DIABETES,diabetes,Diabetes,10,3.2,16.8,2899,2070,-77.65947129237466,37.933047795668244
2023,VA,Virginia,Metro County 6,13104,13104000679,13104000679,MHLTH,frequent_mental_distress,Frequent mental distress,20,14.8,25.1,2899,2070,-77.65947129237466,37.933047795668244
2023,VA,Virginia,Metro County 6,13104,13104000679,13104000679,BPHIGH,high_blood_pressure,High blood pressure,32.5,29.8,35.3,2899,2070,-77.65947129237466,37.933047795668244
2023,VA,Virginia,Metro County 6,13104,13104000679,13104000679,ACCESS2,lack_health_insurance,Lack of health insurance,10.1,4.1,16.2,2899,2070,-77.65947129237466,37.933047795668244
2023,VA,Virginia,Metro County 6,13104,13104000679,13104000679,OBESITY,obesity,Obesity,37.6,33.2,42.1,2899,2070,-77.65947129237466,37.933047795668244
2023,VA,Virginia,Metro County 6,13104,13104000679,13104000679,LPA,physical_inactivity,Physical inactivity,27.4,21.5,33.4,2899,2070,-77.65947129237466,37.933047795668244
2023,VA,Virginia,Metro County 6,13111,13111000677,13111000677,CSMOKING,current_smoking,Current smoking,8.3,3.3,13.3,3622,2492,-77.6675003237091,38.76463078539818
2023,VA,Virginia,Metro County 6,13111,13111000677,13111000677,DIABETES,diabetes,Diabetes,1.7,0,6.9,3622,2492,-77.6675003237091,38.76463078539818
2023,VA,Virginia,Metro County 6,13111,13111000677,13111000677,MHLTH,frequent_mental_distress,Frequent mental distress,11.3,7.6,15,3622,2492,-77.6675003237091,38.76463078539818
2023,VA,Virginia,Metro County 6,13111,13111000677,13111000677,BPHIGH,high_blood_pressure,High blood pressure,21.9,19.5,24.3,3622,2492,-77.6675003237091,38.76463078539818
2023,VA,Virginia,Metro County 6,13111,13111000677,13111000677,ACCESS2,lack_health_insurance,Lack of health insurance,1,0,3.7,3622,2492,-77.6675003237091,38.76463078539818
2023,VA,Virginia,Metro County 6,13111,13111000677,13111000677,OBESITY,obesity,Obesity,29.4,25.9,32.9,3622,2492,-77.6675003237091,38.76463078539818
2023,VA,Virginia,Metro County 6,13111,13111000677,13111000677,LPA,physical_inactivity,Physical inactivity,11.2,8.3,14,3622,2492,-77.6675003237091,38.76463078539818
2023,VA,Virginia,Metro County 6,13144,13144000479,13144000479,CSMOKING,current_smoking,Current smoking,13,6.9,19.1,2296,1838,-77.35792520199902,38.82494525015354
2023,VA,Virginia,Metro County 6,13144,13144000479,13144000479,DIABETES,diabetes,Diabetes,6.8,0,13.7,2296,1838,-77.35792520199902,38.82494525015354
2023,VA,Virginia,Metro County 6,13144,13144000479,13144000479,MHLTH,frequent_mental_distress,Frequent mental distress,19.3,14.2,24.4,2296,1838,-77.35792520199902,38.82494525015354
2023,VA,Virginia,Metro County 6,13144,13144000479,13144000479,BPHIGH,high_blood_pressure,High blood pressure,35,29.4,40.7,2296,1838,-77.35792520199902,38.82494525015354
2023,VA,Virginia,Metro County 6,13144,13144000479,13144000479,ACCESS2,lack_health_insurance,Lack of health insurance,11.5,8.3,14.8,2296,1838,-77.35792520199902,38.82494525015354
2023,VA,Virginia,Metro County 6,13144,13144000479,13144000479,OBESITY,obesity,Obesity,39.7,34.8,44.6,2296,1838,-77.35792520199902,38.82494525015354
2023,VA,Virginia,Metro County 6,13144,13144000479,13144000479,LPA,physical_inactivity,Physical inactivity,27.6,24.1,31.1,2296,1838,-77.35792520199902,38.82494525015354
2023,VA,Virginia,Metro County 6,13167,13167000375,13167000375,CSMOKING,current_smoking,Current smoking,12.5,8,17,2630,1771,-77.75094289649277,37.284795583039525
2023,VA,Virginia,Metro County 6,13167,13167000375,13167000375,DIABETES,diabetes,Diabetes,16.6,12.7,20.5,2630,1771,-77.75094289649277,37.284795583039525
2023,VA,Virginia,Metro County 6,13167,13167000375,13167000375,MHLTH,frequent_mental_distress,Frequent mental distress,8.9,3.1,14.8,2630,1771,-77.75094289649277,37.284795583039525
2023,VA,Virginia,Metro County 6,13167,13167000375,13167000375,BPHIGH,high_blood_pressure,High blood pressure,32.3,29.8,34.9,2630,1771,-77.75094289649277,37.284795583039525
2023,VA,Virginia,Metro County 6,13167,13167000375,13167000375,ACCESS2,lack_health_insurance,Lack of health insurance,13.6,9.3,17.9,2630,1771,-77.75094289649277,37.284795583039525
2023,VA,Virginia,Metro County 6,13167,13167000375,13167000375,OBESITY,obesity,Obesity,40.7,36.5,44.8,2630,1771,-77.75094289649277,37.284795583039525
2023,VA,Virginia,Metro County 6,13167,13167000375,13167000375,LPA,physical_inactivity,Physical inactivity,30.1,23.1,37.1,2630,1771,-77.75094289649277,37.284795583039525
2023,VA,Virginia,Metro County 6,13167,13167000641,13167000641,CSMOKING,current_smoking,Current smoking,31.5,25.5,37.5,9334,6405,-77.73436772655695,37.95012545511126
2023,VA,Virginia,Metro County 6,13167,13167000641,13167000641,DIABETES,diabetes,Diabetes,12.2,9.9,14.5,9334,6405,-77.73436772655695,37.95012545511126
2023,VA,Virginia,Metro County 6,13167,13167000641,13167000641,MHLTH,frequent_mental_distress,Frequent mental distress,27.2,23.6,30.8,9334,6405,-77.73436772655695,37.95012545511126
2023,VA,Virginia,Metro County 6,13167,13167000641,13167000641,BPHIGH,high_blood_pressure,High blood pressure,44.6,41.1,48.2,9334,6405,-77.73436772655695,37.95012545511126
2023,VA,Virginia,Metro County 6,13167,13167000641,13167000641,ACCESS2,lack_health_insurance,Lack of health insurance,21.6,18.2,25.1,9334,6405,-77.73436772655695,37.95012545511126
2023,VA,Virginia,Metro County 6,13167,13167000641,13167000641,OBESITY,obesity,Obesity,41,36.4,45.6,9334,6405,-77.73436772655695,37.95012545511126
2023,VA,Virginia,Metro County 6,13167,13167000641,13167000641,LPA,physical_inactivity,Physical inactivity,40.9,38,43.7,9334,6405,-77.73436772655695,37.95012545511126
2023,VA,Virginia,Metro County 6,13171,13171000604,13171000604,CSMOKING,current_smoking,Current smoking,12.4,9.2,15.6,3386,2318,-77.8647557141725,38.6874698061496
2023,VA,Virginia,Metro County 6,13171,13171000604,13171000604,DIABETES,diabetes,Diabetes,9.6,4.4,14.9,3386,2318,-77.8647557141725,38.6874698061496
2023,VA,Virginia,Metro County 6,13171,13171000604,13171000604,MHLTH,frequent_mental_distress,Frequent mental distress,12.2,8.2,16.2,3386,2318,-77.8647557141725,38.6874698061496
2023,VA,Virginia,Metro County 6,13171,13171000604,13171000604,BPHIGH,high_blood_pressure,High blood pressure,23.1,17.9,28.3,3386,2318,-77.8647557141725,38.6874698061496
2023,VA,Virginia,Metro County 6,13171,13171000604,13171000604,ACCESS2,lack_health_insurance,Lack of health insurance,12,5.9,18.1,3386,2318,-77.8647557141725,38.6874698061496
2023,VA,Virginia,Metro County 6,13171,13171000604,13171000604,OBESITY,obesity,Obesity,34.5,30.2,38.7,3386,2318,-77.8647557141725,38.6874698061496
2023,VA,Virginia,Metro County 6,13171,13171000604,13171000604,LPA,physical_inactivity,Physical inactivity,19.1,15.5,22.6,3386,2318,-77.8647557141725,38.6874698061496
2023,VA,Virginia,Metro County 6,13178,13178000694,13178000694,CSMOKING,current_smoking,Current smoking,3.6,0,8.1,5309,4044,-77.95605750470422,37.23277075905353
2023,VA,Virginia,Metro County 6,13178,13178000694,13178000694,DIABETES,diabetes,Diabetes,1,0,3.9,5309,4044,-77.95605750470422,37.23277075905353
2023,VA,Virginia,Metro County 6,13178,13178000694,13178000694,MHLTH,frequent_mental_distress,Frequent mental distress,1,0,3,5309,4044,-77.95605750470422,37.23277075905353
2023,VA,Virginia,Metro County 6,13178,13178000694,13178000694,BPHIGH,high_blood_pressure,High blood pressure,19.1,14.9,23.3,5309,4044,-77.95605750470422,37.23277075905353
2023,VA,Virginia,Metro County 6,13178,13178000694,13178000694,ACCESS2,lack_health_insurance,Lack of health insurance,1,0,6.7,5309,4044,-77.95605750470422,37.23277075905353
2023,VA,Virginia,Metro County 6,13178,13178000694,13178000694,OBESITY,obesity,Obesity,17.1,10.2,24,5309,4044,-77.95605750470422,37.23277075905353
2023,VA,Virginia,Metro County 6,13178,13178000694,13178000694,LPA,physical_inactivity,Physical inactivity,12.2,5.9,18.4,5309,4044,-77.95605750470422,37.23277075905353
2023,VA,Virginia,Metro County 6,13179,13179000263,13179000263,CSMOKING,current_smoking,Current smoking,31,27.5,34.6,4807,3825,-78.18075637896546,38.40034038778394
2023,VA,Virginia,Metro County 6,13179,13179000263,13179000263,DIABETES,diabetes,Diabetes,23.1,17.5,28.7,4807,3825,-78.18075637896546,38.40034038778394
2023,VA,Virginia,Metro County 6,13179,13179000263,13179000263,MHLTH,frequent_mental_distress,Frequent mental distress,30.9,24,37.8,4807,3825,-78.18075637896546,38.40034038778394
2023,VA,Virginia,Metro County 6,13179,13179000263,13179000263,BPHIGH,high_blood_pressure,High blood pressure,39.1,32.8,45.3,4807,3825,-78.18075637896546,38.40034038778394
2023,VA,Virginia,Metro County 6,13179,13179000263,13179000263,ACCESS2,lack_health_insurance,Lack of health insurance,19.3,13.3,25.3,4807,3825,-78.18075637896546,38.40034038778394
2023,VA,Virginia,Metro County 6,13179,13179000263,13179000263,OBESITY,obesity,Obesity,51,47.5,54.5,4807,3825,-78.18075637896546,38.40034038778394
2023,VA,Virginia,Metro County 6,13179,13179000263,13179000263,LPA,physical_inactivity,Physical inactivity,37.8,31.9,43.7,4807,3825,-78.18075637896546,38.40034038778394
2023,VA,Virginia,Metro County 6,13180,13180000288,13180000288,CSMOKING,current_smoking,Current smoking,9.4,6.8,12,6659,5421,-77.08722764342092,39.306088163889946
2023,VA,Virginia,Metro County 6,13180,13180000288,13180000288,DIABETES,diabetes,Diabetes,5.9,0,11.9,6659,5421,-77.08722764342092,39.306088163889946
2023,VA,Virginia,Metro County 6,13180,13180000288,13180000288,MHLTH,frequent_mental_distress,Frequent mental distress,11.2,5.5,16.9,6659,5421,-77.08722764342092,39.306088163889946
2023,VA,Virginia,Metro County 6,13180,13180000288,13180000288,BPHIGH,high_blood_pressure,High blood pressure,32.8,27.3,38.3,6659,5421,-77.08722764342092,39.306088163889946
2023,VA,Virginia,Metro County 6,13180,13180000288,13180000288,ACCESS2,lack_health_insurance,Lack of health insurance,1,0,6.6,6659,5421,-77.08722764342092,39.306088163889946
2023,VA,Virginia,Metro County 6,13180,13180000288,13180000288,OBESITY,obesity,Obesity,27.4,24,30.7,6659,5421,-77.08722764342092,39.306088163889946
2023,VA,Virginia,Metro County 6,13180,13180000288,13180000288,LPA,physical_inactivity,Physical inactivity,19.5,12.8,26.2,6659,5421,-77.08722764342092,39.306088163889946
2023,VA,Virginia,Metro County 7,13011,13011000648,13011000648,CSMOKING,current_smoking,Current smoking,20.2,15.3,25,6656,5147,-78.32628734000028,39.26164674721658
2023,VA,Virginia,Metro County 7,13011,13011000648,13011000648,DIABETES,diabetes,Diabetes,13.4,11.2,15.5,6656,5147,-78.32628734000028,39.26164674721658
2023,VA,Virginia,Metro County 7,13011,13011000648,13011000648,MHLTH,frequent_mental_distress,Frequent mental distress,15.9,12.7,19.2,6656,5147,-78.32628734000028,39.26164674721658
2023,VA,Virginia,Metro County 7,13011,13011000648,13011000648,BPHIGH,high_blood_pressure,High blood pressure,35.1,29.3,40.8,6656,5147,-78.32628734000028,39.26164674721658
2023,VA,Virginia,Metro County 7,13011,13011000648,13011000648,ACCESS2,lack_health_insurance,Lack of health insurance,9.3,6.7,11.9,6656,5147,-78.32628734000028,39.26164674721658
2023,VA,Virginia,Metro County 7,13011,13011000648,13011000648,OBESITY,obesity,Obesity,33.1,27.3,38.9,6656,5147,-78.32628734000028,39.26164674721658
2023,VA,Virginia,Metro County 7,13011,13011000648,13011000648,LPA,physical_inactivity,Physical inactivity,26.7,22.2,31.3,6656,5147,-78.32628734000028,39.26164674721658
2023,VA,Virginia,Metro County 7,13020,13020000054,13020000054,CSMOKING,current_smoking,Current smoking,18.2,13.7,22.6,4905,3809,-76.87228925442324,38.825390805862845
2023,VA,Virginia,Metro County 7,13020,13020000054,13020000054,DIABETES,diabetes,Diabetes,9.8,5.5,14.1,4905,3809,-76.87228925442324,38.825390805862845
