year,state,state_name,county_fips,county_name,population_2020,pollutant,statistic,unit,metric_key,value,status,naaqs_standard,value_as_fraction_of_standard,exceeds_standard
2025,TX,Texas,48221,Hood County,61598,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,TX,Texas,48221,Hood County,61598,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,TX,Texas,48227,Howard County,34860,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,TX,Texas,48227,Howard County,34860,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,TX,Texas,48227,Howard County,34860,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,TX,Texas,48227,Howard County,34860,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,TX,Texas,48227,Howard County,34860,Ozone,8-hour,ppb,ozone_8hr_ppb,,no_data,70,,
2025,TX,Texas,48227,Howard County,34860,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,TX,Texas,48227,Howard County,34860,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,,no_data,35,,
2025,TX,Texas,48227,Howard County,34860,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,,no_data,9,,
2025,TX,Texas,48227,Howard County,34860,SO2,1-hour,ppb,so2_1hr_ppb,193.4,reported,75,2.578666666666667,TRUE
2025,TX,Texas,48227,Howard County,34860,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,8.7,reported,10,0.8699999999999999,FALSE
2025,TX,Texas,48231,Hunt County,99956,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,TX,Texas,48231,Hunt County,99956,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,TX,Texas,48231,Hunt County,99956,NO2,1-hour,ppb,no2_1hr_ppb,23.4,reported,100,0.23399999999999999,FALSE
2025,TX,Texas,48231,Hunt County,99956,NO2,annual mean,ppb,no2_annual_mean_ppb,3.7,reported,53,0.06981132075471698,FALSE
2025,TX,Texas,48231,Hunt County,99956,Ozone,8-hour,ppb,ozone_8hr_ppb,66,reported,70,0.9428571428571428,FALSE
2025,TX,Texas,48231,Hunt County,99956,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,TX,Texas,48231,Hunt County,99956,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,,no_data,35,,
2025,TX,Texas,48231,Hunt County,99956,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,,no_data,9,,
2025,TX,Texas,48231,Hunt County,99956,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,TX,Texas,48231,Hunt County,99956,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,TX,Texas,48233,Hutchinson County,20617,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,TX,Texas,48233,Hutchinson County,20617,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,TX,Texas,48233,Hutchinson County,20617,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,TX,Texas,48233,Hutchinson County,20617,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,TX,Texas,48233,Hutchinson County,20617,Ozone,8-hour,ppb,ozone_8hr_ppb,,no_data,70,,
2025,TX,Texas,48233,Hutchinson County,20617,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,TX,Texas,48233,Hutchinson County,20617,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,,no_data,35,,
2025,TX,Texas,48233,Hutchinson County,20617,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,,no_data,9,,
2025,TX,Texas,48233,Hutchinson County,20617,SO2,1-hour,ppb,so2_1hr_ppb,,insufficient_data,75,,
2025,TX,Texas,48233,Hutchinson County,20617,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,2.2,reported,10,0.22000000000000003,FALSE
2025,TX,Texas,48245,Jefferson County,256526,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,TX,Texas,48245,Jefferson County,256526,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,TX,Texas,48245,Jefferson County,256526,NO2,1-hour,ppb,no2_1hr_ppb,28.5,reported,100,0.285,FALSE
2025,TX,Texas,48245,Jefferson County,256526,NO2,annual mean,ppb,no2_annual_mean_ppb,5.6,reported,53,0.10566037735849056,FALSE
2025,TX,Texas,48245,Jefferson County,256526,Ozone,8-hour,ppb,ozone_8hr_ppb,67,reported,70,0.9571428571428572,FALSE
2025,TX,Texas,48245,Jefferson County,256526,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,TX,Texas,48245,Jefferson County,256526,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,19.4,reported,35,0.5542857142857143,FALSE
2025,TX,Texas,48245,Jefferson County,256526,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,8.6,reported,9,0.9555555555555555,FALSE
2025,TX,Texas,48245,Jefferson County,256526,SO2,1-hour,ppb,so2_1hr_ppb,15.9,reported,75,0.212,FALSE
2025,TX,Texas,48245,Jefferson County,256526,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,1.4,reported,10,0.13999999999999999,FALSE
2025,TX,Texas,48251,Johnson County,179927,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,TX,Texas,48251,Johnson County,179927,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,TX,Texas,48251,Johnson County,179927,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,TX,Texas,48251,Johnson County,179927,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,TX,Texas,48251,Johnson County,179927,Ozone,8-hour,ppb,ozone_8hr_ppb,66,reported,70,0.9428571428571428,FALSE
2025,TX,Texas,48251,Johnson County,179927,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,TX,Texas,48251,Johnson County,179927,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,,no_data,35,,
2025,TX,Texas,48251,Johnson County,179927,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,,no_data,9,,
2025,TX,Texas,48251,Johnson County,179927,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,TX,Texas,48251,Johnson County,179927,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,TX,Texas,48255,Karnes County,14710,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,TX,Texas,48255,Karnes County,14710,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,TX,Texas,48255,Karnes County,14710,NO2,1-hour,ppb,no2_1hr_ppb,23.4,reported,100,0.23399999999999999,FALSE
2025,TX,Texas,48255,Karnes County,14710,NO2,annual mean,ppb,no2_annual_mean_ppb,3.2,reported,53,0.06037735849056604,FALSE
2025,TX,Texas,48255,Karnes County,14710,Ozone,8-hour,ppb,ozone_8hr_ppb,,no_data,70,,
2025,TX,Texas,48255,Karnes County,14710,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,TX,Texas,48255,Karnes County,14710,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,,no_data,35,,
2025,TX,Texas,48255,Karnes County,14710,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,,no_data,9,,
2025,TX,Texas,48255,Karnes County,14710,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,TX,Texas,48255,Karnes County,14710,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,TX,Texas,48257,Kaufman County,145310,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,TX,Texas,48257,Kaufman County,145310,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,TX,Texas,48257,Kaufman County,145310,NO2,1-hour,ppb,no2_1hr_ppb,28.4,reported,100,0.284,FALSE
2025,TX,Texas,48257,Kaufman County,145310,NO2,annual mean,ppb,no2_annual_mean_ppb,3.6,reported,53,0.06792452830188679,FALSE
2025,TX,Texas,48257,Kaufman County,145310,Ozone,8-hour,ppb,ozone_8hr_ppb,64,reported,70,0.9142857142857143,FALSE
2025,TX,Texas,48257,Kaufman County,145310,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,TX,Texas,48257,Kaufman County,145310,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,16.8,reported,35,0.48000000000000004,FALSE
2025,TX,Texas,48257,Kaufman County,145310,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,7.8,reported,9,0.8666666666666667,FALSE
2025,TX,Texas,48257,Kaufman County,145310,SO2,1-hour,ppb,so2_1hr_ppb,14.2,reported,75,0.18933333333333333,FALSE
2025,TX,Texas,48257,Kaufman County,145310,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,0.3,reported,10,0.03,FALSE
2025,TX,Texas,48273,Kleberg County,31040,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,TX,Texas,48273,Kleberg County,31040,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,TX,Texas,48273,Kleberg County,31040,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,TX,Texas,48273,Kleberg County,31040,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,TX,Texas,48273,Kleberg County,31040,Ozone,8-hour,ppb,ozone_8hr_ppb,,no_data,70,,
2025,TX,Texas,48273,Kleberg County,31040,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,TX,Texas,48273,Kleberg County,31040,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,,insufficient_data,35,,
2025,TX,Texas,48273,Kleberg County,31040,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,,insufficient_data,9,,
2025,TX,Texas,48273,Kleberg County,31040,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,TX,Texas,48273,Kleberg County,31040,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,TX,Texas,48303,Lubbock County,310639,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,TX,Texas,48303,Lubbock County,310639,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,TX,Texas,48303,Lubbock County,310639,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,TX,Texas,48303,Lubbock County,310639,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,TX,Texas,48303,Lubbock County,310639,Ozone,8-hour,ppb,ozone_8hr_ppb,,no_data,70,,
2025,TX,Texas,48303,Lubbock County,310639,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,TX,Texas,48303,Lubbock County,310639,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,20.6,reported,35,0.5885714285714286,FALSE
2025,TX,Texas,48303,Lubbock County,310639,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,5.2,reported,9,0.5777777777777778,FALSE
2025,TX,Texas,48303,Lubbock County,310639,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,TX,Texas,48303,Lubbock County,310639,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,TX,Texas,48323,Maverick County,57887,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,TX,Texas,48323,Maverick County,57887,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,TX,Texas,48323,Maverick County,57887,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,TX,Texas,48323,Maverick County,57887,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,TX,Texas,48323,Maverick County,57887,Ozone,8-hour,ppb,ozone_8hr_ppb,,no_data,70,,
2025,TX,Texas,48323,Maverick County,57887,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,TX,Texas,48323,Maverick County,57887,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,23.5,reported,35,0.6714285714285714,FALSE
2025,TX,Texas,48323,Maverick County,57887,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,8.6,reported,9,0.9555555555555555,FALSE
2025,TX,Texas,48323,Maverick County,57887,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,TX,Texas,48323,Maverick County,57887,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,TX,Texas,48309,McLennan County,260579,CO,8-hour,ppm,co_8hr_ppm,0.5,reported,9,0.05555555555555555,FALSE
2025,TX,Texas,48309,McLennan County,260579,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,TX,Texas,48309,McLennan County,260579,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,TX,Texas,48309,McLennan County,260579,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,TX,Texas,48309,McLennan County,260579,Ozone,8-hour,ppb,ozone_8hr_ppb,69,reported,70,0.9857142857142858,FALSE
2025,TX,Texas,48309,McLennan County,260579,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,TX,Texas,48309,McLennan County,260579,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,,no_data,35,,
2025,TX,Texas,48309,McLennan County,260579,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,,no_data,9,,
2025,TX,Texas,48309,McLennan County,260579,SO2,1-hour,ppb,so2_1hr_ppb,,insufficient_data,75,,
2025,TX,Texas,48309,McLennan County,260579,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,0.2,reported,10,0.02,FALSE
2025,TX,Texas,48339,Montgomery County,620443,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,TX,Texas,48339,Montgomery County,620443,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,TX,Texas,48339,Montgomery County,620443,NO2,1-hour,ppb,no2_1hr_ppb,23.6,reported,100,0.23600000000000002,FALSE
2025,TX,Texas,48339,Montgomery County,620443,NO2,annual mean,ppb,no2_annual_mean_ppb,4.1,reported,53,0.07735849056603773,FALSE
2025,TX,Texas,48339,Montgomery County,620443,Ozone,8-hour,ppb,ozone_8hr_ppb,78,reported,70,1.1142857142857143,TRUE
2025,TX,Texas,48339,Montgomery County,620443,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,TX,Texas,48339,Montgomery County,620443,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,,insufficient_data,35,,
2025,TX,Texas,48339,Montgomery County,620443,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,10.7,reported,9,1.1888888888888889,TRUE
2025,TX,Texas,48339,Montgomery County,620443,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,TX,Texas,48339,Montgomery County,620443,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,TX,Texas,48349,Navarro County,52624,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,TX,Texas,48349,Navarro County,52624,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,TX,Texas,48349,Navarro County,52624,NO2,1-hour,ppb,no2_1hr_ppb,30.8,reported,100,0.308,FALSE
2025,TX,Texas,48349,Navarro County,52624,NO2,annual mean,ppb,no2_annual_mean_ppb,2.3,reported,53,0.04339622641509434,FALSE
2025,TX,Texas,48349,Navarro County,52624,Ozone,8-hour,ppb,ozone_8hr_ppb,68,reported,70,0.9714285714285714,FALSE
2025,TX,Texas,48349,Navarro County,52624,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,TX,Texas,48349,Navarro County,52624,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,16.7,reported,35,0.47714285714285715,FALSE
2025,TX,Texas,48349,Navarro County,52624,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,7.8,reported,9,0.8666666666666667,FALSE
2025,TX,Texas,48349,Navarro County,52624,SO2,1-hour,ppb,so2_1hr_ppb,16.9,reported,75,0.2253333333333333,FALSE
2025,TX,Texas,48349,Navarro County,52624,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,0.7,reported,10,0.06999999999999999,FALSE
2025,TX,Texas,48355,Nueces County,353178,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,TX,Texas,48355,Nueces County,353178,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,TX,Texas,48355,Nueces County,353178,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,TX,Texas,48355,Nueces County,353178,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,TX,Texas,48355,Nueces County,353178,Ozone,8-hour,ppb,ozone_8hr_ppb,64,reported,70,0.9142857142857143,FALSE
2025,TX,Texas,48355,Nueces County,353178,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,177,reported,150,1.18,TRUE
2025,TX,Texas,48355,Nueces County,353178,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,31.1,reported,35,0.8885714285714286,FALSE
2025,TX,Texas,48355,Nueces County,353178,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,11.2,reported,9,1.2444444444444445,TRUE
2025,TX,Texas,48355,Nueces County,353178,SO2,1-hour,ppb,so2_1hr_ppb,11.5,reported,75,0.15333333333333332,FALSE
2025,TX,Texas,48355,Nueces County,353178,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,0.7,reported,10,0.06999999999999999,FALSE
2025,TX,Texas,48361,Orange County,84808,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,TX,Texas,48361,Orange County,84808,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,TX,Texas,48361,Orange County,84808,NO2,1-hour,ppb,no2_1hr_ppb,21.8,reported,100,0.218,FALSE
2025,TX,Texas,48361,Orange County,84808,NO2,annual mean,ppb,no2_annual_mean_ppb,2.5,reported,53,0.04716981132075472,FALSE
2025,TX,Texas,48361,Orange County,84808,Ozone,8-hour,ppb,ozone_8hr_ppb,59,reported,70,0.8428571428571429,FALSE
2025,TX,Texas,48361,Orange County,84808,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,TX,Texas,48361,Orange County,84808,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,,insufficient_data,35,,
2025,TX,Texas,48361,Orange County,84808,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,,insufficient_data,9,,
2025,TX,Texas,48361,Orange County,84808,SO2,1-hour,ppb,so2_1hr_ppb,,insufficient_data,75,,
2025,TX,Texas,48361,Orange County,84808,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,1.6,reported,10,0.16,FALSE
2025,TX,Texas,48367,Parker County,148222,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,TX,Texas,48367,Parker County,148222,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,TX,Texas,48367,Parker County,148222,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,TX,Texas,48367,Parker County,148222,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,TX,Texas,48367,Parker County,148222,Ozone,8-hour,ppb,ozone_8hr_ppb,82,reported,70,1.1714285714285715,TRUE
2025,TX,Texas,48367,Parker County,148222,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,TX,Texas,48367,Parker County,148222,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,,no_data,35,,
2025,TX,Texas,48367,Parker County,148222,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,,no_data,9,,
2025,TX,Texas,48367,Parker County,148222,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,TX,Texas,48367,Parker County,148222,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,TX,Texas,48373,Polk County,50123,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,TX,Texas,48373,Polk County,50123,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,TX,Texas,48373,Polk County,50123,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,TX,Texas,48373,Polk County,50123,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,TX,Texas,48373,Polk County,50123,Ozone,8-hour,ppb,ozone_8hr_ppb,66,reported,70,0.9428571428571428,FALSE
2025,TX,Texas,48373,Polk County,50123,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,TX,Texas,48373,Polk County,50123,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,,no_data,35,,
2025,TX,Texas,48373,Polk County,50123,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,,no_data,9,,
2025,TX,Texas,48373,Polk County,50123,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,TX,Texas,48373,Polk County,50123,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,TX,Texas,48375,Potter County,118525,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,TX,Texas,48375,Potter County,118525,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,TX,Texas,48375,Potter County,118525,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,TX,Texas,48375,Potter County,118525,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,TX,Texas,48375,Potter County,118525,Ozone,8-hour,ppb,ozone_8hr_ppb,,no_data,70,,
2025,TX,Texas,48375,Potter County,118525,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,TX,Texas,48375,Potter County,118525,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,15.4,reported,35,0.44,FALSE
2025,TX,Texas,48375,Potter County,118525,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,3.4,reported,9,0.37777777777777777,FALSE
2025,TX,Texas,48375,Potter County,118525,SO2,1-hour,ppb,so2_1hr_ppb,2,reported,75,0.02666666666666667,FALSE
2025,TX,Texas,48375,Potter County,118525,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,0.1,reported,10,0.01,FALSE
2025,TX,Texas,48381,Randall County,140753,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,TX,Texas,48381,Randall County,140753,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,TX,Texas,48381,Randall County,140753,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,TX,Texas,48381,Randall County,140753,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,TX,Texas,48381,Randall County,140753,Ozone,8-hour,ppb,ozone_8hr_ppb,67,reported,70,0.9571428571428572,FALSE
2025,TX,Texas,48381,Randall County,140753,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,TX,Texas,48381,Randall County,140753,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,,no_data,35,,
2025,TX,Texas,48381,Randall County,140753,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,,no_data,9,,
2025,TX,Texas,48381,Randall County,140753,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,TX,Texas,48381,Randall County,140753,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,TX,Texas,48395,Robertson County,16757,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,TX,Texas,48395,Robertson County,16757,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,TX,Texas,48395,Robertson County,16757,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,TX,Texas,48395,Robertson County,16757,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,TX,Texas,48395,Robertson County,16757,Ozone,8-hour,ppb,ozone_8hr_ppb,,no_data,70,,
2025,TX,Texas,48395,Robertson County,16757,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,TX,Texas,48395,Robertson County,16757,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,,no_data,35,,
2025,TX,Texas,48395,Robertson County,16757,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,,no_data,9,,
2025,TX,Texas,48395,Robertson County,16757,SO2,1-hour,ppb,so2_1hr_ppb,42.5,reported,75,0.5666666666666667,FALSE
2025,TX,Texas,48395,Robertson County,16757,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,2.4,reported,10,0.24,FALSE
2025,TX,Texas,48397,Rockwall County,107819,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,TX,Texas,48397,Rockwall County,107819,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,TX,Texas,48397,Rockwall County,107819,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,TX,Texas,48397,Rockwall County,107819,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,TX,Texas,48397,Rockwall County,107819,Ozone,8-hour,ppb,ozone_8hr_ppb,58,reported,70,0.8285714285714286,FALSE
2025,TX,Texas,48397,Rockwall County,107819,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,TX,Texas,48397,Rockwall County,107819,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,,no_data,35,,
2025,TX,Texas,48397,Rockwall County,107819,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,,no_data,9,,
2025,TX,Texas,48397,Rockwall County,107819,SO2,1-hour,ppb,so2_1hr_ppb,,no_data,75,,
2025,TX,Texas,48397,Rockwall County,107819,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,,no_data,10,,
2025,TX,Texas,48401,Rusk County,52214,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
2025,TX,Texas,48401,Rusk County,52214,Lead,3-month,ug/m3,lead_3mo_ug_m3,,no_data,0.15,,
2025,TX,Texas,48401,Rusk County,52214,NO2,1-hour,ppb,no2_1hr_ppb,,no_data,100,,
2025,TX,Texas,48401,Rusk County,52214,NO2,annual mean,ppb,no2_annual_mean_ppb,,no_data,53,,
2025,TX,Texas,48401,Rusk County,52214,Ozone,8-hour,ppb,ozone_8hr_ppb,,no_data,70,,
2025,TX,Texas,48401,Rusk County,52214,PM10,24-hour,ug/m3,pm10_24hr_ug_m3,,no_data,150,,
2025,TX,Texas,48401,Rusk County,52214,PM2.5,24-hour,ug/m3,pm25_24hr_ug_m3,,no_data,35,,
2025,TX,Texas,48401,Rusk County,52214,PM2.5,weighted annual mean,ug/m3,pm25_annual_mean_ug_m3,,no_data,9,,
2025,TX,Texas,48401,Rusk County,52214,SO2,1-hour,ppb,so2_1hr_ppb,34.6,reported,75,0.4613333333333334,FALSE
2025,TX,Texas,48401,Rusk County,52214,SO2,weighted annual mean,ppb,so2_annual_mean_ppb,0.9,reported,10,0.09,FALSE
2025,TX,Texas,48423,Smith County,233479,CO,8-hour,ppm,co_8hr_ppm,,no_data,9,,
