year,state,state_name,county_fips,county_name,population_2020,co_8hr_ppm,lead_3mo_ug_m3,no2_1hr_ppb,no2_annual_mean_ppb,ozone_8hr_ppb,pm10_24hr_ug_m3,pm25_24hr_ug_m3,pm25_annual_mean_ug_m3,so2_1hr_ppb,so2_annual_mean_ppb,co_8hr_ppm_status,lead_3mo_ug_m3_status,no2_1hr_ppb_status,no2_annual_mean_ppb_status,ozone_8hr_ppb_status,pm10_24hr_ug_m3_status,pm25_24hr_ug_m3_status,pm25_annual_mean_ug_m3_status,so2_1hr_ppb_status,so2_annual_mean_ppb_status
2025,ND,North Dakota,38013,Burke County,2201,,,8.8,1.8,64,104,58.6,8.8,19.9,0.9,no_data,no_data,reported,reported,reported,reported,reported,reported,reported,reported
2025,ND,North Dakota,38015,Burleigh County,98458,0.9,,26.9,3.3,65,162,45.1,7.6,4.8,0.7,reported,no_data,reported,reported,reported,reported,reported,reported,reported,reported
2025,ND,North Dakota,38017,Cass County,184525,,,26.9,3.3,70,,54.3,8.6,3.4,1.8,no_data,no_data,reported,reported,reported,no_data,reported,reported,reported,reported
2025,ND,North Dakota,38025,Dunn County,4095,,,12.4,1.9,63,102,44.2,7.8,5.3,1.1,no_data,no_data,reported,reported,reported,reported,reported,reported,reported,reported
2025,ND,North Dakota,38053,McKenzie County,14704,,,8.4,1.4,64,,31.8,6.5,6,0.9,no_data,no_data,reported,reported,reported,no_data,reported,reported,reported,reported
2025,ND,North Dakota,38057,Mercer County,8350,,,,2,66,,41.7,7.7,19.5,1.3,no_data,no_data,insufficient_data,reported,reported,no_data,reported,reported,reported,reported
2025,ND,North Dakota,38065,Oliver County,1877,,,12.4,1.5,66,,41.6,7.2,8.7,0.9,no_data,no_data,reported,reported,reported,no_data,reported,reported,reported,reported
2025,ND,North Dakota,38101,Ward County,69919,,,10.9,1.6,64,,49.1,8.3,,1.5,no_data,no_data,reported,reported,reported,no_data,reported,reported,insufficient_data,reported
2025,ND,North Dakota,38105,Williams County,40950,,,,,,,,,8,0.3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported
2025,NE,Nebraska,31025,Cass County,26598,,,,,,81,,,,,no_data,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data
2025,NE,Nebraska,31053,Dodge County,37167,,0.04,,,,,,,,,no_data,reported,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data
2025,NE,Nebraska,31055,Douglas County,584526,1.1,,,,64,95,21.7,6.8,47.5,0.6,reported,no_data,no_data,no_data,reported,reported,reported,reported,reported,reported
2025,NE,Nebraska,31067,Gage County,21704,,,,,,,23.3,6.7,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,NE,Nebraska,31079,Hall County,62895,,,,,62,,18.1,5.8,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,NE,Nebraska,31107,Knox County,8391,,,,,71,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,NE,Nebraska,31109,Lancaster County,322608,,,,,62,,19.5,6.9,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,NE,Nebraska,31153,Sarpy County,190604,,,,,,,20.5,6.7,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,NE,Nebraska,31157,Scotts Bluff County,36084,,,,,,,,,,,no_data,no_data,no_data,no_data,no_data,no_data,insufficient_data,insufficient_data,no_data,no_data
2025,NE,Nebraska,31165,Sioux County,1135,,,,,63,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,NE,Nebraska,31177,Washington County,20865,,,,,,,22.8,5.8,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,NH,New Hampshire,33001,Belknap County,63705,,,,,61,,19.4,4.4,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,NH,New Hampshire,33005,Cheshire County,76458,,,,,58,,21.4,6.4,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,NH,New Hampshire,33007,Coos County,31268,0.9,,,,69,,,,,,reported,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,NH,New Hampshire,33009,Grafton County,91118,,,,,57,,24.2,6,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,NH,New Hampshire,33011,Hillsborough County,422937,0.7,,,,65,52,21.3,4.7,1.9,0.4,reported,no_data,no_data,no_data,reported,reported,reported,reported,reported,reported
2025,NH,New Hampshire,33013,Merrimack County,153808,,,,,58,,,,,1,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,insufficient_data,reported
2025,NH,New Hampshire,33015,Rockingham County,314176,1.2,,,6.2,66,45,21.3,5.4,12.6,0.8,reported,no_data,insufficient_data,reported,reported,reported,reported,reported,reported,reported
2025,NJ,New Jersey,34001,Atlantic County,274534,,,,,59,,16.7,5.7,1.4,0,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,reported,reported
2025,NJ,New Jersey,34003,Bergen County,955732,0.8,,55,16.2,71,,18.1,7.1,,,reported,no_data,reported,reported,reported,no_data,reported,reported,no_data,no_data
2025,NJ,New Jersey,34007,Camden County,523485,1.1,,40,9.2,65,50,21.7,8.3,3,0.5,reported,no_data,reported,reported,reported,reported,reported,reported,reported,reported
2025,NJ,New Jersey,34011,Cumberland County,154152,,,32.3,5.2,68,,18,7,,,no_data,no_data,reported,reported,reported,no_data,reported,reported,no_data,no_data
2025,NJ,New Jersey,34015,Gloucester County,302294,,,,,68,,,,,,no_data,no_data,no_data,no_data,reported,no_data,insufficient_data,insufficient_data,no_data,no_data
2025,NJ,New Jersey,34017,Hudson County,724854,1.2,,53.2,18.8,70,,18.1,7.1,7.6,0.7,reported,no_data,reported,reported,reported,insufficient_data,reported,reported,reported,reported
2025,NJ,New Jersey,34019,Hunterdon County,128947,,,,,70,,19.2,7.5,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,NJ,New Jersey,34021,Mercer County,387340,,,,,73,,17.7,7.3,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,NJ,New Jersey,34023,Middlesex County,863162,,,37.3,7.3,65,,16,6.1,,,no_data,no_data,reported,reported,reported,no_data,reported,reported,no_data,no_data
2025,NJ,New Jersey,34025,Monmouth County,643615,,,,,75,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,NJ,New Jersey,34027,Morris County,509285,,,,3.1,70,,,,,0.4,no_data,no_data,insufficient_data,reported,reported,no_data,insufficient_data,insufficient_data,insufficient_data,reported
2025,NJ,New Jersey,34029,Ocean County,637229,,,,,68,,16,6.4,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,NJ,New Jersey,34031,Passaic County,524118,,,,,71,,18.4,6.8,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,NJ,New Jersey,34039,Union County,575345,1.1,,56,16.9,,,19.3,7.7,4.2,0.6,reported,no_data,reported,reported,no_data,no_data,reported,reported,reported,reported
2025,NJ,New Jersey,34041,Warren County,109632,,,40.5,8.1,64,,,,4.1,0.1,no_data,no_data,reported,reported,reported,no_data,insufficient_data,insufficient_data,reported,reported
2025,NM,New Mexico,35001,Bernalillo County,676444,1.7,,101,10.4,67,276,20.5,9.2,,0.4,reported,no_data,reported,reported,reported,reported,reported,reported,insufficient_data,reported
2025,NM,New Mexico,35003,Catron County,3579,,,,,67,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,NM,New Mexico,35013,Doña Ana County,219561,,,46.8,7.5,75,601,96.6,13.1,,,no_data,no_data,reported,reported,reported,reported,reported,reported,no_data,no_data
2025,NM,New Mexico,35015,Eddy County,62314,,,35,6.2,79,,,,,,no_data,no_data,reported,reported,reported,no_data,no_data,no_data,no_data,no_data
2025,NM,New Mexico,35025,Lea County,74455,,,41.2,5.8,62,,30.2,8.2,,,no_data,no_data,reported,reported,reported,no_data,reported,reported,no_data,no_data
2025,NM,New Mexico,35027,Lincoln County,20269,,,,,,,,,,,no_data,no_data,no_data,no_data,insufficient_data,no_data,no_data,no_data,no_data,no_data
2025,NM,New Mexico,35029,Luna County,25427,,,,,,361,,,,,no_data,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data
2025,NM,New Mexico,35039,Rio Arriba County,40363,,,,,63,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,NM,New Mexico,35045,San Juan County,121661,,,35.9,8.9,67,70,,,,,no_data,no_data,reported,reported,reported,reported,no_data,no_data,insufficient_data,insufficient_data
2025,NM,New Mexico,35043,Sandoval County,148834,,,,,68,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,NM,New Mexico,35049,Santa Fe County,154823,,,,,65,,,,,,no_data,no_data,no_data,no_data,reported,no_data,insufficient_data,insufficient_data,no_data,no_data
2025,NM,New Mexico,35055,Taos County,34489,,,,,,,8.5,3.1,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,NM,New Mexico,35061,Valencia County,76205,,,,,65,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,NV,Nevada,32510,Carson City,58639,,,,,62,,10.8,4.7,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,NV,Nevada,32001,Churchill County,25516,,,,,61,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,NV,Nevada,32003,Clark County,2265461,2.4,,47.3,18.8,75,122,25.1,8.1,3.4,0.6,reported,no_data,reported,reported,reported,reported,reported,reported,reported,reported
2025,NV,Nevada,32005,Douglas County,49488,,,,,,,12,4.6,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,NV,Nevada,32007,Elko County,53702,,,,,59,134,,,,,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data,no_data,no_data
2025,NV,Nevada,32019,Lyon County,59235,,,,,62,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,NV,Nevada,32023,Nye County,51591,,,,,,210,,,,,no_data,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data
2025,NV,Nevada,32031,Washoe County,486492,1.3,,42.9,9.9,68,80,18.3,7.6,3.2,0.2,reported,no_data,reported,reported,reported,reported,reported,reported,reported,reported
2025,NV,Nevada,32033,White Pine County,9080,,,,,70,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,NY,New York,36001,Albany County,314848,,,,,62,,25.3,7.3,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,NY,New York,36005,Bronx County,1472654,1,,52,14.3,75,30,22.9,8.7,4.2,0.4,reported,no_data,reported,reported,reported,reported,reported,reported,reported,reported
2025,NY,New York,36013,Chautauqua County,127657,,,,,67,,18.6,6.4,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,NY,New York,36027,Dutchess County,295911,,,,,68,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,NY,New York,36029,Erie County,954236,0.6,,41.2,8.9,68,36,40.9,7.8,2.3,0.1,reported,no_data,reported,reported,reported,reported,reported,reported,reported,reported
2025,NY,New York,36031,Essex County,37381,,,,,67,,26.3,4.8,0.9,0.2,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,reported,reported
2025,NY,New York,36041,Hamilton County,5107,,,,,59,,,,0.8,0.1,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,reported,reported
2025,NY,New York,36045,Jefferson County,116721,,,,,65,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,NY,New York,36047,Kings County,2736074,,,,,,,21,8.8,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,NY,New York,36055,Monroe County,759443,0.7,,,6.8,62,28,33.2,7.3,0.9,0,reported,no_data,insufficient_data,reported,reported,reported,reported,reported,reported,reported
2025,NY,New York,36059,Nassau County,1395774,,,,,,,17.7,6.7,6.3,0.2,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,reported,reported
2025,NY,New York,36061,New York County,1694251,0.8,,,,73,,19.3,10,,,reported,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,NY,New York,36063,Niagara County,212666,,,,,65,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,NY,New York,36067,Onondaga County,476516,,,,,60,,29.9,6,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,NY,New York,36071,Orange County,401310,,,,,,,16.3,5.7,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,NY,New York,36075,Oswego County,117525,,,,,57,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,NY,New York,36079,Putnam County,97668,,,,,63,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,NY,New York,36081,Queens County,2405464,1.1,,52.3,15.3,72,29,18.7,7.4,,0.4,reported,no_data,reported,reported,reported,reported,reported,reported,insufficient_data,reported
2025,NY,New York,36085,Richmond County,495747,,,,,70,,18.2,7,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,NY,New York,36087,Rockland County,338329,,,,,74,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,NY,New York,36091,Saratoga County,235509,,,,,58,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,NY,New York,36089,St. Lawrence County,108505,,,,,,,,,85.1,3.5,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported
2025,NY,New York,36101,Steuben County,93584,0.4,,,,60,,28.1,5.7,1.9,0.1,reported,no_data,no_data,no_data,reported,no_data,reported,reported,reported,reported
2025,NY,New York,36103,Suffolk County,1525920,0.5,,28.7,3.4,71,,20.5,6.6,,,reported,no_data,reported,reported,reported,no_data,reported,reported,no_data,no_data
2025,NY,New York,36109,Tompkins County,105740,,,,,60,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,NY,New York,36117,Wayne County,91283,,,,,59,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,NY,New York,36119,Westchester County,1004457,,,,,72,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,OH,Ohio,39003,Allen County,102206,,,,,66,,20.6,7.8,4,1.1,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,reported,reported
2025,OH,Ohio,39007,Ashtabula County,97574,,,,,70,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,OH,Ohio,39009,Athens County,62431,,,,,,,15.6,6,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,OH,Ohio,39013,Belmont County,66497,,,,,,134,,,,,no_data,no_data,insufficient_data,insufficient_data,no_data,reported,insufficient_data,insufficient_data,insufficient_data,insufficient_data
2025,OH,Ohio,39017,Butler County,390357,,,,,70,78,24.8,10.7,86,1.6,no_data,no_data,no_data,no_data,reported,reported,reported,reported,reported,reported
2025,OH,Ohio,39023,Clark County,136001,,,,,66,,21.1,8.3,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,OH,Ohio,39025,Clermont County,208601,,,,,68,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,OH,Ohio,39027,Clinton County,42018,,,,,68,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,OH,Ohio,39029,Columbiana County,101877,,0.01,,,,32,,,,,no_data,reported,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data
2025,OH,Ohio,39035,Cuyahoga County,1264817,3.6,0.01,40,10,70,97,28.2,10.7,11,0.4,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported
2025,OH,Ohio,39041,Delaware County,214124,,,,,70,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,OH,Ohio,39049,Franklin County,1323807,0.8,,39,8.5,68,91,23.9,9.9,4,1.4,reported,insufficient_data,reported,reported,reported,reported,reported,reported,reported,reported
2025,OH,Ohio,39051,Fulton County,42713,,0.37,,,,,,,,,no_data,reported,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data
2025,OH,Ohio,39053,Gallia County,29220,,,,,,,,,103,2.9,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported
2025,OH,Ohio,39055,Geauga County,95397,,,,,69,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,OH,Ohio,39057,Greene County,167966,,,,,67,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,OH,Ohio,39061,Hamilton County,830639,1.3,,51,17.3,75,41,21.3,10.3,18,1.6,reported,no_data,reported,reported,reported,reported,reported,reported,reported,reported
2025,OH,Ohio,39063,Hancock County,74920,,,,,,,,,7,1,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported
2025,OH,Ohio,39081,Jefferson County,65249,,,,,64,53,25.5,9.1,19,2.1,no_data,no_data,no_data,no_data,reported,reported,reported,reported,reported,reported
2025,OH,Ohio,39083,Knox County,62721,,,,,64,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,OH,Ohio,39085,Lake County,232603,,,,,71,,24.2,6.8,7,1.1,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,reported,reported
2025,OH,Ohio,39087,Lawrence County,58240,,,,,66,36,17.2,7.4,4,0.1,no_data,no_data,no_data,no_data,reported,reported,reported,reported,reported,reported
2025,OH,Ohio,39089,Licking County,178519,,,,,64,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,OH,Ohio,39093,Lorain County,312964,,,,,66,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,OH,Ohio,39095,Lucas County,431279,,,,,71,60,31.1,10,21,0.4,no_data,no_data,no_data,no_data,reported,reported,reported,reported,reported,reported
2025,OH,Ohio,39097,Madison County,43824,,,,,72,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,OH,Ohio,39099,Mahoning County,228614,,,,,68,61,22.6,8.2,8,1.9,no_data,no_data,no_data,no_data,reported,reported,reported,reported,reported,reported
2025,OH,Ohio,39103,Medina County,182470,,,,,68,,20.8,7.4,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,OH,Ohio,39109,Miami County,108774,,,,,66,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,OH,Ohio,39113,Montgomery County,537309,,,,,69,52,21.5,8.6,,,no_data,no_data,no_data,no_data,reported,reported,reported,reported,no_data,no_data
2025,OH,Ohio,39121,Noble County,14115,,,,,67,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,OH,Ohio,39133,Portage County,161791,,,,,70,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,OH,Ohio,39135,Preble County,40999,0.3,,,,65,46,19.2,7.5,8.5,0.1,reported,no_data,no_data,no_data,reported,reported,reported,reported,reported,reported
2025,OH,Ohio,39145,Scioto County,74008,,,,,,111,21.6,8.9,,,no_data,no_data,no_data,no_data,no_data,reported,reported,reported,insufficient_data,insufficient_data
2025,OH,Ohio,39151,Stark County,374853,,0,,,66,50,22,9.5,,,no_data,reported,no_data,no_data,reported,reported,reported,reported,no_data,no_data
2025,OH,Ohio,39153,Summit County,540428,,,,,66,48,21.2,8.3,4,0.2,no_data,no_data,no_data,no_data,reported,reported,reported,reported,reported,reported
2025,OH,Ohio,39155,Trumbull County,201977,,,,,68,62,24.3,8.8,,,no_data,no_data,no_data,no_data,reported,reported,reported,reported,no_data,no_data
2025,OH,Ohio,39165,Warren County,242337,,,,,73,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,OH,Ohio,39167,Washington County,59771,,,,,68,,,,29,1.7,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,reported,reported
2025,OH,Ohio,39173,Wood County,132248,,,,,65,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,OK,Oklahoma,40001,Adair County,19495,0.4,,,,58,287,21.3,9.5,,0.4,reported,no_data,no_data,no_data,reported,reported,reported,reported,insufficient_data,reported
2025,OK,Oklahoma,40017,Canadian County,154405,,,,,66,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,OK,Oklahoma,40019,Carter County,48003,,,,,,,14.3,6.6,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,OK,Oklahoma,40027,Cleveland County,295528,,,,,69,,17.1,8.1,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,OK,Oklahoma,40031,Comanche County,121125,,,,,70,,13.8,6.9,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,OK,Oklahoma,40037,Creek County,71754,,,,,64,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,OK,Oklahoma,40043,Dewey County,4484,,,,,68,,16.5,7.3,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,OK,Oklahoma,40047,Garfield County,62846,,,,,,,,,28,0.6,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported
2025,OK,Oklahoma,40071,Kay County,43700,,,,,,,18.3,7.8,,0.4,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,insufficient_data,reported
2025,OK,Oklahoma,40075,Kiowa County,8509,,,,,67,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,OK,Oklahoma,40085,Love County,10146,,,,,74,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,OK,Oklahoma,40097,Mayes County,39046,,,,,61,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,OK,Oklahoma,40087,McClain County,41662,,,,,66,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,OK,Oklahoma,40109,Oklahoma County,796292,1.1,,31,11.9,71,122,17.6,8.6,1,0,reported,no_data,reported,reported,reported,reported,reported,reported,reported,reported
2025,OK,Oklahoma,40113,Osage County,45818,,,,,69,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,OK,Oklahoma,40115,Ottawa County,30285,,0.04,,,58,147,24.6,9.2,,,no_data,reported,no_data,no_data,reported,reported,reported,reported,no_data,no_data
2025,OK,Oklahoma,40121,Pittsburg County,43773,,0.01,,,64,,24,8.9,,,no_data,reported,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,OK,Oklahoma,40135,Sequoyah County,39281,,,26.1,4.2,54,,17.2,8.4,,,no_data,no_data,reported,reported,reported,no_data,reported,reported,no_data,no_data
2025,OK,Oklahoma,40143,Tulsa County,669279,0.7,,28.7,5.5,66,105,21.3,8.5,2,0.2,reported,no_data,reported,reported,reported,reported,reported,reported,reported,reported
2025,OK,Oklahoma,40147,Washington County,52455,,,,,67,,20.3,7.3,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,OR,Oregon,41005,Clackamas County,421401,,,,,66,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,OR,Oregon,41009,Columbia County,52589,,,,,53,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,OR,Oregon,41013,Crook County,24738,,,,,,,23,7.2,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,OR,Oregon,41017,Deschutes County,198253,,,,,,,20.9,4.6,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,OR,Oregon,41025,Harney County,7495,,,,,,,18.2,6.3,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,OR,Oregon,41029,Jackson County,223259,,,,,60,30,23,7.4,,,no_data,no_data,no_data,no_data,reported,reported,reported,reported,no_data,no_data
2025,OR,Oregon,41033,Josephine County,88090,,,,,,,25.8,7.6,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,OR,Oregon,41035,Klamath County,69413,,,,,,,25.8,8.8,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,OR,Oregon,41037,Lake County,8160,,,,,,,22.9,6.3,,,no_data,no_data,no_data,no_data,no_data,no_data,reported,reported,no_data,no_data
2025,OR,Oregon,41039,Lane County,382971,,,,,57,56,29.8,6.8,,,no_data,no_data,no_data,no_data,reported,reported,reported,reported,no_data,no_data
2025,OR,Oregon,41047,Marion County,345920,,,,,58,,14.9,4,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,OR,Oregon,41051,Multnomah County,815428,1.3,,26.9,5.7,56,35,16.6,6.3,,0.3,reported,no_data,reported,reported,reported,reported,reported,reported,insufficient_data,reported
2025,OR,Oregon,41059,Umatilla County,80075,,,,,62,,,,,,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data,no_data
2025,OR,Oregon,41061,Union County,26196,,,,,,32,,,,,no_data,no_data,no_data,no_data,no_data,reported,no_data,no_data,no_data,no_data
2025,OR,Oregon,41067,Washington County,600372,0.8,,32.6,9,56,,14.9,5.8,,,reported,no_data,reported,reported,reported,no_data,reported,reported,no_data,no_data
2025,PA,Pennsylvania,42001,Adams County,103852,0.5,,12.2,2.4,66,,,,,0.4,reported,no_data,reported,reported,reported,no_data,insufficient_data,insufficient_data,insufficient_data,reported
2025,PA,Pennsylvania,42003,Allegheny County,1250578,5,,35.6,8.2,71,53,27.2,9.4,57,2.1,reported,no_data,reported,reported,reported,reported,reported,reported,reported,reported
2025,PA,Pennsylvania,42005,Armstrong County,65558,,,,,61,,21.4,7.4,,,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,no_data,no_data
2025,PA,Pennsylvania,42007,Beaver County,168215,,,35.8,7.7,66,44,20.9,7.8,5.5,0.3,no_data,no_data,reported,reported,reported,reported,reported,reported,reported,reported
2025,PA,Pennsylvania,42011,Berks County,428849,,,,,69,,25.4,7.6,,1,no_data,no_data,no_data,no_data,reported,no_data,reported,reported,insufficient_data,reported
2025,PA,Pennsylvania,42013,Blair County,122822,,,,,62,,,,4.2,0.2,no_data,no_data,no_data,no_data,reported,no_data,insufficient_data,insufficient_data,reported,reported
2025,PA,Pennsylvania,42015,Bradford County,59967,,,,2.4,59,,,,,,no_data,no_data,insufficient_data,reported,reported,no_data,insufficient_data,insufficient_data,no_data,no_data
2025,PA,Pennsylvania,42017,Bucks County,646538,,,34.8,7,72,,,,,,no_data,no_data,reported,reported,reported,no_data,no_data,no_data,no_data,no_data
