season,season_start_year,month,geography_type,geography,fips,age_group,estimate,ci_lower,ci_upper,sample_size
2020-21,2020,10,HHS Regions/National,Region 4,104,>=65 Years,50.5,48.9,52.1,11758
2020-21,2020,10,HHS Regions/National,Region 5,105,6 Months - 4 Years,43.6,41.4,45.8,5404
2020-21,2020,10,HHS Regions/National,Region 5,105,5-12 Years,40.7,39,42.4,7075
2020-21,2020,10,HHS Regions/National,Region 5,105,13-17 Years,33.7,31.5,35.9,3740
2020-21,2020,10,HHS Regions/National,Region 5,105,18-49 Years,23.8,22.6,25,16157
2020-21,2020,10,HHS Regions/National,Region 5,105,50-64 Years,36.8,35,38.6,12030
2020-21,2020,10,HHS Regions/National,Region 5,105,>=65 Years,52.1,50.5,53.7,14700
2020-21,2020,10,HHS Regions/National,Region 6,106,6 Months - 4 Years,41.2,38.6,43.8,5788
2020-21,2020,10,HHS Regions/National,Region 6,106,5-12 Years,39.5,37.5,41.5,8097
2020-21,2020,10,HHS Regions/National,Region 6,106,13-17 Years,32.5,30,35,4411
2020-21,2020,10,HHS Regions/National,Region 6,106,18-49 Years,18.3,16.9,19.7,8881
2020-21,2020,10,HHS Regions/National,Region 6,106,50-64 Years,30.5,28.1,32.9,6285
2020-21,2020,10,HHS Regions/National,Region 6,106,>=65 Years,48.4,46,50.8,9073
2020-21,2020,10,HHS Regions/National,Region 7,107,6 Months - 4 Years,47.3,44.1,50.5,2916
2020-21,2020,10,HHS Regions/National,Region 7,107,5-12 Years,43.4,41,45.8,3748
2020-21,2020,10,HHS Regions/National,Region 7,107,13-17 Years,35.2,32.3,38.1,2124
2020-21,2020,10,HHS Regions/National,Region 7,107,18-49 Years,24.6,23.6,25.6,15870
2020-21,2020,10,HHS Regions/National,Region 7,107,50-64 Years,39.5,37.9,41.1,10993
2020-21,2020,10,HHS Regions/National,Region 7,107,>=65 Years,54,52.6,55.4,15177
2020-21,2020,10,HHS Regions/National,Region 8,108,6 Months - 4 Years,47.2,44.1,50.3,3951
2020-21,2020,10,HHS Regions/National,Region 8,108,5-12 Years,46,43.6,48.4,4887
2020-21,2020,10,HHS Regions/National,Region 8,108,13-17 Years,40.4,37.5,43.3,3095
2020-21,2020,10,HHS Regions/National,Region 8,108,18-49 Years,24.8,23.6,26,11192
2020-21,2020,10,HHS Regions/National,Region 8,108,50-64 Years,37.2,35.4,39,7368
2020-21,2020,10,HHS Regions/National,Region 8,108,>=65 Years,52.3,50.7,53.9,10986
2020-21,2020,10,HHS Regions/National,Region 9,109,6 Months - 4 Years,42.6,39.7,45.5,4107
2020-21,2020,10,HHS Regions/National,Region 9,109,5-12 Years,34.8,32.8,36.8,6069
2020-21,2020,10,HHS Regions/National,Region 9,109,13-17 Years,33.7,30.3,37.1,2466
2020-21,2020,10,HHS Regions/National,Region 9,109,18-49 Years,19.7,17.7,21.7,7411
2020-21,2020,10,HHS Regions/National,Region 9,109,50-64 Years,30.3,27.2,33.4,4815
2020-21,2020,10,HHS Regions/National,Region 9,109,>=65 Years,45.3,42.2,48.4,6575
2020-21,2020,10,HHS Regions/National,United States,100,6 Months - 4 Years,44.2,43.3,45.1,46580
2020-21,2020,10,HHS Regions/National,United States,100,5-12 Years,40.4,39.7,41.1,65139
2020-21,2020,10,HHS Regions/National,United States,100,13-17 Years,35.1,34.2,36,34064
2020-21,2020,10,HHS Regions/National,United States,100,18-49 Years,21.8,21.2,22.4,107180
2020-21,2020,10,HHS Regions/National,United States,100,50-64 Years,34.5,33.7,35.3,79128
2020-21,2020,10,HHS Regions/National,United States,100,>=65 Years,50.4,49.6,51.2,105403
2020-21,2020,11,HHS Regions/National,Region 1,101,6 Months - 4 Years,70.4,67.7,73.1,4551
2020-21,2020,11,HHS Regions/National,Region 1,101,5-12 Years,65.3,63.3,67.3,7012
2020-21,2020,11,HHS Regions/National,Region 1,101,13-17 Years,59.3,56.5,62.1,3610
2020-21,2020,11,HHS Regions/National,Region 1,101,18-49 Years,37,35.2,38.8,10005
2020-21,2020,11,HHS Regions/National,Region 1,101,50-64 Years,52.3,50.3,54.3,9372
2020-21,2020,11,HHS Regions/National,Region 1,101,>=65 Years,66,64.2,67.8,12155
2020-21,2020,11,HHS Regions/National,Region 10,110,6 Months - 4 Years,52.3,48.7,55.9,3127
2020-21,2020,11,HHS Regions/National,Region 10,110,5-12 Years,50.2,47.7,52.7,4420
2020-21,2020,11,HHS Regions/National,Region 10,110,13-17 Years,44.6,40.9,48.3,2008
2020-21,2020,11,HHS Regions/National,Region 10,110,18-49 Years,28.1,26.7,29.5,8083
2020-21,2020,11,HHS Regions/National,Region 10,110,50-64 Years,45.9,43.9,47.9,5431
2020-21,2020,11,HHS Regions/National,Region 10,110,>=65 Years,62,60.2,63.8,7476
2020-21,2020,11,HHS Regions/National,Region 2,102,6 Months - 4 Years,64.9,61.8,68,2728
2020-21,2020,11,HHS Regions/National,Region 2,102,5-12 Years,56.8,54.1,59.5,3358
2020-21,2020,11,HHS Regions/National,Region 2,102,13-17 Years,49.8,46.3,53.3,1821
2020-21,2020,11,HHS Regions/National,Region 2,102,18-49 Years,29.1,27.5,30.7,8335
2020-21,2020,11,HHS Regions/National,Region 2,102,50-64 Years,44.6,42.6,46.6,6469
2020-21,2020,11,HHS Regions/National,Region 2,102,>=65 Years,59.2,57.2,61.2,7663
2020-21,2020,11,HHS Regions/National,Region 3,103,6 Months - 4 Years,64.2,62,66.4,7535
2020-21,2020,11,HHS Regions/National,Region 3,103,5-12 Years,56.8,55.2,58.4,11484
2020-21,2020,11,HHS Regions/National,Region 3,103,13-17 Years,51.9,49.6,54.2,6016
2020-21,2020,11,HHS Regions/National,Region 3,103,18-49 Years,33.2,31.4,35,10796
2020-21,2020,11,HHS Regions/National,Region 3,103,50-64 Years,48.8,46.4,51.2,8323
2020-21,2020,11,HHS Regions/National,Region 3,103,>=65 Years,63.9,61.7,66.1,9840
2020-21,2020,11,HHS Regions/National,Region 4,104,6 Months - 4 Years,48,45.8,50.2,6473
2020-21,2020,11,HHS Regions/National,Region 4,104,5-12 Years,44,42.4,45.6,8989
2020-21,2020,11,HHS Regions/National,Region 4,104,13-17 Years,37.1,35,39.2,4773
2020-21,2020,11,HHS Regions/National,Region 4,104,18-49 Years,25.2,24,26.4,10450
2020-21,2020,11,HHS Regions/National,Region 4,104,50-64 Years,40.1,38.3,41.9,8042
2020-21,2020,11,HHS Regions/National,Region 4,104,>=65 Years,60.8,59.2,62.4,11758
2020-21,2020,11,HHS Regions/National,Region 5,105,6 Months - 4 Years,57,54.7,59.3,5404
2020-21,2020,11,HHS Regions/National,Region 5,105,5-12 Years,51.8,50,53.6,7075
2020-21,2020,11,HHS Regions/National,Region 5,105,13-17 Years,42.7,40.3,45.1,3740
2020-21,2020,11,HHS Regions/National,Region 5,105,18-49 Years,30.8,29.6,32,16157
2020-21,2020,11,HHS Regions/National,Region 5,105,50-64 Years,45.9,44.1,47.7,12030
2020-21,2020,11,HHS Regions/National,Region 5,105,>=65 Years,62.5,60.9,64.1,14700
2020-21,2020,11,HHS Regions/National,Region 6,106,6 Months - 4 Years,53.1,50.3,55.9,5788
2020-21,2020,11,HHS Regions/National,Region 6,106,5-12 Years,49.2,47.2,51.2,8097
2020-21,2020,11,HHS Regions/National,Region 6,106,13-17 Years,41.4,38.6,44.2,4411
2020-21,2020,11,HHS Regions/National,Region 6,106,18-49 Years,23.9,22.3,25.5,8881
2020-21,2020,11,HHS Regions/National,Region 6,106,50-64 Years,38.4,35.9,40.9,6285
2020-21,2020,11,HHS Regions/National,Region 6,106,>=65 Years,57.9,55.5,60.3,9073
2020-21,2020,11,HHS Regions/National,Region 7,107,6 Months - 4 Years,59.1,55.8,62.4,2916
2020-21,2020,11,HHS Regions/National,Region 7,107,5-12 Years,55.1,52.5,57.7,3748
2020-21,2020,11,HHS Regions/National,Region 7,107,13-17 Years,45.3,42,48.6,2124
2020-21,2020,11,HHS Regions/National,Region 7,107,18-49 Years,32.4,31.2,33.6,15870
2020-21,2020,11,HHS Regions/National,Region 7,107,50-64 Years,49.4,47.8,51,10993
2020-21,2020,11,HHS Regions/National,Region 7,107,>=65 Years,65.2,63.8,66.6,15177
2020-21,2020,11,HHS Regions/National,Region 8,108,6 Months - 4 Years,57.5,54.3,60.7,3951
2020-21,2020,11,HHS Regions/National,Region 8,108,5-12 Years,56.1,53.6,58.6,4887
2020-21,2020,11,HHS Regions/National,Region 8,108,13-17 Years,49.2,46.1,52.3,3095
2020-21,2020,11,HHS Regions/National,Region 8,108,18-49 Years,32.3,31.1,33.5,11192
2020-21,2020,11,HHS Regions/National,Region 8,108,50-64 Years,46.2,44.4,48,7368
2020-21,2020,11,HHS Regions/National,Region 8,108,>=65 Years,61.7,60.1,63.3,10986
2020-21,2020,11,HHS Regions/National,Region 9,109,6 Months - 4 Years,54.3,51.3,57.3,4107
2020-21,2020,11,HHS Regions/National,Region 9,109,5-12 Years,44.5,42.3,46.7,6069
2020-21,2020,11,HHS Regions/National,Region 9,109,13-17 Years,41.6,38,45.2,2466
2020-21,2020,11,HHS Regions/National,Region 9,109,18-49 Years,26.7,24.3,29.1,7411
2020-21,2020,11,HHS Regions/National,Region 9,109,50-64 Years,38.7,35,42.4,4815
2020-21,2020,11,HHS Regions/National,Region 9,109,>=65 Years,53.8,50.5,57.1,6575
2020-21,2020,11,HHS Regions/National,United States,100,6 Months - 4 Years,56,55,57,46580
2020-21,2020,11,HHS Regions/National,United States,100,5-12 Years,50.2,49.5,50.9,65139
2020-21,2020,11,HHS Regions/National,United States,100,13-17 Years,43.7,42.7,44.7,34064
2020-21,2020,11,HHS Regions/National,United States,100,18-49 Years,28.6,28,29.2,107180
2020-21,2020,11,HHS Regions/National,United States,100,50-64 Years,43.4,42.4,44.4,79128
2020-21,2020,11,HHS Regions/National,United States,100,>=65 Years,60.4,59.6,61.2,105403
2020-21,2020,12,HHS Regions/National,Region 1,101,6 Months - 4 Years,76.3,73.7,78.9,4551
2020-21,2020,12,HHS Regions/National,Region 1,101,5-12 Years,71.9,69.9,73.9,7012
2020-21,2020,12,HHS Regions/National,Region 1,101,13-17 Years,66.3,63.5,69.1,3610
2020-21,2020,12,HHS Regions/National,Region 1,101,18-49 Years,41.1,39.3,42.9,10005
2020-21,2020,12,HHS Regions/National,Region 1,101,50-64 Years,55.8,53.8,57.8,9372
2020-21,2020,12,HHS Regions/National,Region 1,101,>=65 Years,68.9,67.1,70.7,12155
2020-21,2020,12,HHS Regions/National,Region 10,110,6 Months - 4 Years,57.3,53.5,61.1,3127
2020-21,2020,12,HHS Regions/National,Region 10,110,5-12 Years,52.9,50.3,55.5,4420
2020-21,2020,12,HHS Regions/National,Region 10,110,13-17 Years,46.9,43.2,50.6,2008
2020-21,2020,12,HHS Regions/National,Region 10,110,18-49 Years,31.3,29.9,32.7,8083
2020-21,2020,12,HHS Regions/National,Region 10,110,50-64 Years,49.2,47.2,51.2,5431
2020-21,2020,12,HHS Regions/National,Region 10,110,>=65 Years,65,63.2,66.8,7476
2020-21,2020,12,HHS Regions/National,Region 2,102,6 Months - 4 Years,71.2,68.1,74.3,2728
2020-21,2020,12,HHS Regions/National,Region 2,102,5-12 Years,62.8,60.1,65.5,3358
2020-21,2020,12,HHS Regions/National,Region 2,102,13-17 Years,52.8,49.2,56.4,1821
2020-21,2020,12,HHS Regions/National,Region 2,102,18-49 Years,32.6,31,34.2,8335
2020-21,2020,12,HHS Regions/National,Region 2,102,50-64 Years,47.7,45.7,49.7,6469
2020-21,2020,12,HHS Regions/National,Region 2,102,>=65 Years,62.3,60.3,64.3,7663
2020-21,2020,12,HHS Regions/National,Region 3,103,6 Months - 4 Years,68.5,66.4,70.6,7535
2020-21,2020,12,HHS Regions/National,Region 3,103,5-12 Years,60.8,59.2,62.4,11484
2020-21,2020,12,HHS Regions/National,Region 3,103,13-17 Years,55,52.7,57.3,6016
2020-21,2020,12,HHS Regions/National,Region 3,103,18-49 Years,36,34.2,37.8,10796
2020-21,2020,12,HHS Regions/National,Region 3,103,50-64 Years,51.1,48.7,53.5,8323
2020-21,2020,12,HHS Regions/National,Region 3,103,>=65 Years,67.3,65.1,69.5,9840
2020-21,2020,12,HHS Regions/National,Region 4,104,6 Months - 4 Years,53.2,50.9,55.5,6473
2020-21,2020,12,HHS Regions/National,Region 4,104,5-12 Years,46.7,45,48.4,8989
2020-21,2020,12,HHS Regions/National,Region 4,104,13-17 Years,39.7,37.5,41.9,4773
2020-21,2020,12,HHS Regions/National,Region 4,104,18-49 Years,27.6,26.2,29,10450
2020-21,2020,12,HHS Regions/National,Region 4,104,50-64 Years,43.4,41.6,45.2,8042
2020-21,2020,12,HHS Regions/National,Region 4,104,>=65 Years,64.2,62.6,65.8,11758
2020-21,2020,12,HHS Regions/National,Region 5,105,6 Months - 4 Years,62,59.6,64.4,5404
2020-21,2020,12,HHS Regions/National,Region 5,105,5-12 Years,55.7,53.8,57.6,7075
2020-21,2020,12,HHS Regions/National,Region 5,105,13-17 Years,45.2,42.7,47.7,3740
2020-21,2020,12,HHS Regions/National,Region 5,105,18-49 Years,33.6,32.2,35,16157
2020-21,2020,12,HHS Regions/National,Region 5,105,50-64 Years,48.3,46.5,50.1,12030
2020-21,2020,12,HHS Regions/National,Region 5,105,>=65 Years,65.1,63.5,66.7,14700
2020-21,2020,12,HHS Regions/National,Region 6,106,6 Months - 4 Years,57,54.2,59.8,5788
2020-21,2020,12,HHS Regions/National,Region 6,106,5-12 Years,53.1,51,55.2,8097
2020-21,2020,12,HHS Regions/National,Region 6,106,13-17 Years,43.7,40.9,46.5,4411
2020-21,2020,12,HHS Regions/National,Region 6,106,18-49 Years,26.1,24.3,27.9,8881
2020-21,2020,12,HHS Regions/National,Region 6,106,50-64 Years,41,38.5,43.5,6285
2020-21,2020,12,HHS Regions/National,Region 6,106,>=65 Years,62,59.6,64.4,9073
2020-21,2020,12,HHS Regions/National,Region 7,107,6 Months - 4 Years,64.6,61.3,67.9,2916
2020-21,2020,12,HHS Regions/National,Region 7,107,5-12 Years,58.4,55.8,61,3748
2020-21,2020,12,HHS Regions/National,Region 7,107,13-17 Years,48.1,44.7,51.5,2124
2020-21,2020,12,HHS Regions/National,Region 7,107,18-49 Years,35,33.8,36.2,15870
2020-21,2020,12,HHS Regions/National,Region 7,107,50-64 Years,51.8,50.2,53.4,10993
2020-21,2020,12,HHS Regions/National,Region 7,107,>=65 Years,68.3,66.9,69.7,15177
2020-21,2020,12,HHS Regions/National,Region 8,108,6 Months - 4 Years,62.2,59,65.4,3951
2020-21,2020,12,HHS Regions/National,Region 8,108,5-12 Years,58.6,56.1,61.1,4887
2020-21,2020,12,HHS Regions/National,Region 8,108,13-17 Years,51.4,48.3,54.5,3095
2020-21,2020,12,HHS Regions/National,Region 8,108,18-49 Years,35.1,33.9,36.3,11192
2020-21,2020,12,HHS Regions/National,Region 8,108,50-64 Years,49.3,47.5,51.1,7368
2020-21,2020,12,HHS Regions/National,Region 8,108,>=65 Years,64.1,62.5,65.7,10986
2020-21,2020,12,HHS Regions/National,Region 9,109,6 Months - 4 Years,60,56.9,63.1,4107
2020-21,2020,12,HHS Regions/National,Region 9,109,5-12 Years,48.7,46.4,51,6069
2020-21,2020,12,HHS Regions/National,Region 9,109,13-17 Years,44.9,41.2,48.6,2466
2020-21,2020,12,HHS Regions/National,Region 9,109,18-49 Years,29,26.6,31.4,7411
2020-21,2020,12,HHS Regions/National,Region 9,109,50-64 Years,41.6,37.9,45.3,4815
2020-21,2020,12,HHS Regions/National,Region 9,109,>=65 Years,59.1,55.8,62.4,6575
2020-21,2020,12,HHS Regions/National,United States,100,6 Months - 4 Years,61.1,60.1,62.1,46580
2020-21,2020,12,HHS Regions/National,United States,100,5-12 Years,54.1,53.4,54.8,65139
2020-21,2020,12,HHS Regions/National,United States,100,13-17 Years,46.6,45.6,47.6,34064
2020-21,2020,12,HHS Regions/National,United States,100,18-49 Years,31.3,30.7,31.9,107180
2020-21,2020,12,HHS Regions/National,United States,100,50-64 Years,46.3,45.3,47.3,79128
2020-21,2020,12,HHS Regions/National,United States,100,>=65 Years,63.9,63.1,64.7,105403
2021-22,2021,1,HHS Regions/National,Region 1,101,6 Months - 4 Years,77.1,74.7,79.5,4763
2021-22,2021,1,HHS Regions/National,Region 1,101,5-12 Years,70.1,68.3,71.9,8307
2021-22,2021,1,HHS Regions/National,Region 1,101,13-17 Years,60.2,57.6,62.8,3167
2021-22,2021,1,HHS Regions/National,Region 1,101,18-49 Years,43.2,41.6,44.8,11802
2021-22,2021,1,HHS Regions/National,Region 1,101,50-64 Years,59,57.2,60.8,10112
2021-22,2021,1,HHS Regions/National,Region 1,101,>=65 Years,72,70.4,73.6,13934
2021-22,2021,1,HHS Regions/National,Region 10,110,6 Months - 4 Years,64,60.6,67.4,2892
2021-22,2021,1,HHS Regions/National,Region 10,110,5-12 Years,55.3,52.7,57.9,4186
2021-22,2021,1,HHS Regions/National,Region 10,110,13-17 Years,42,38.7,45.3,2056
2021-22,2021,1,HHS Regions/National,Region 10,110,18-49 Years,34.8,33.4,36.2,10366
2021-22,2021,1,HHS Regions/National,Region 10,110,50-64 Years,47.4,45.6,49.2,6884
2021-22,2021,1,HHS Regions/National,Region 10,110,>=65 Years,65.1,63.7,66.5,9748
2021-22,2021,1,HHS Regions/National,Region 2,102,6 Months - 4 Years,69.2,66.2,72.2,3000
2021-22,2021,1,HHS Regions/National,Region 2,102,5-12 Years,61.1,58.7,63.5,4018
2021-22,2021,1,HHS Regions/National,Region 2,102,13-17 Years,54,50.9,57.1,2234
2021-22,2021,1,HHS Regions/National,Region 2,102,18-49 Years,35.8,34,37.6,8029
2021-22,2021,1,HHS Regions/National,Region 2,102,50-64 Years,51.7,49.5,53.9,6411
2021-22,2021,1,HHS Regions/National,Region 2,102,>=65 Years,68.5,66.5,70.5,8494
2021-22,2021,1,HHS Regions/National,Region 3,103,6 Months - 4 Years,66.5,64.3,68.7,7048
2021-22,2021,1,HHS Regions/National,Region 3,103,5-12 Years,61,59.4,62.6,11067
2021-22,2021,1,HHS Regions/National,Region 3,103,13-17 Years,54.3,52.2,56.4,6246
2021-22,2021,1,HHS Regions/National,Region 3,103,18-49 Years,38.5,36.3,40.7,10501
2021-22,2021,1,HHS Regions/National,Region 3,103,50-64 Years,50.7,48,53.4,8130
2021-22,2021,1,HHS Regions/National,Region 3,103,>=65 Years,67.9,65.2,70.6,11143
2021-22,2021,1,HHS Regions/National,Region 4,104,6 Months - 4 Years,49.2,47.1,51.3,7382
2021-22,2021,1,HHS Regions/National,Region 4,104,5-12 Years,46.3,44.8,47.8,10763
2021-22,2021,1,HHS Regions/National,Region 4,104,13-17 Years,39.8,37.9,41.7,5532
2021-22,2021,1,HHS Regions/National,Region 4,104,18-49 Years,28.1,26.7,29.5,12302
2021-22,2021,1,HHS Regions/National,Region 4,104,50-64 Years,40,38.2,41.8,9540
2021-22,2021,1,HHS Regions/National,Region 4,104,>=65 Years,62.2,60.6,63.8,14220
2021-22,2021,1,HHS Regions/National,Region 5,105,6 Months - 4 Years,60.4,58.2,62.6,5721
2021-22,2021,1,HHS Regions/National,Region 5,105,5-12 Years,53.4,51.8,55,8303
2021-22,2021,1,HHS Regions/National,Region 5,105,13-17 Years,47.1,45,49.2,4348
2021-22,2021,1,HHS Regions/National,Region 5,105,18-49 Years,34.7,33.3,36.1,13928
2021-22,2021,1,HHS Regions/National,Region 5,105,50-64 Years,48.8,47,50.6,10433
2021-22,2021,1,HHS Regions/National,Region 5,105,>=65 Years,66.5,64.9,68.1,13185
2021-22,2021,1,HHS Regions/National,Region 6,106,6 Months - 4 Years,57.5,55,60,6726
2021-22,2021,1,HHS Regions/National,Region 6,106,5-12 Years,50,48.2,51.8,9400
2021-22,2021,1,HHS Regions/National,Region 6,106,13-17 Years,44.6,42.4,46.8,4850
2021-22,2021,1,HHS Regions/National,Region 6,106,18-49 Years,26.2,24.6,27.8,9002
2021-22,2021,1,HHS Regions/National,Region 6,106,50-64 Years,41.6,39.1,44.1,6288
2021-22,2021,1,HHS Regions/National,Region 6,106,>=65 Years,64.1,61.9,66.3,9267
2021-22,2021,1,HHS Regions/National,Region 7,107,6 Months - 4 Years,63.7,60.7,66.7,3200
2021-22,2021,1,HHS Regions/National,Region 7,107,5-12 Years,58.4,56.1,60.7,4233
2021-22,2021,1,HHS Regions/National,Region 7,107,13-17 Years,45.8,42.7,48.9,2177
2021-22,2021,1,HHS Regions/National,Region 7,107,18-49 Years,33,31.6,34.4,11397
2021-22,2021,1,HHS Regions/National,Region 7,107,50-64 Years,50.7,48.7,52.7,7792
2021-22,2021,1,HHS Regions/National,Region 7,107,>=65 Years,69.8,68.2,71.4,11669
2021-22,2021,1,HHS Regions/National,Region 8,108,6 Months - 4 Years,64.1,61.1,67.1,4200
2021-22,2021,1,HHS Regions/National,Region 8,108,5-12 Years,57.5,55.3,59.7,6117
2021-22,2021,1,HHS Regions/National,Region 8,108,13-17 Years,48.3,45.4,51.2,3477
2021-22,2021,1,HHS Regions/National,Region 8,108,18-49 Years,36.8,35.4,38.2,12698
2021-22,2021,1,HHS Regions/National,Region 8,108,50-64 Years,49.5,47.7,51.3,8063
2021-22,2021,1,HHS Regions/National,Region 8,108,>=65 Years,67.7,66.3,69.1,11185
2021-22,2021,1,HHS Regions/National,Region 9,109,6 Months - 4 Years,59,55.9,62.1,3905
2021-22,2021,1,HHS Regions/National,Region 9,109,5-12 Years,49.9,47.6,52.2,6048
2021-22,2021,1,HHS Regions/National,Region 9,109,13-17 Years,43.3,39.9,46.7,2780
2021-22,2021,1,HHS Regions/National,Region 9,109,18-49 Years,32.8,29.3,36.3,5646
2021-22,2021,1,HHS Regions/National,Region 9,109,50-64 Years,45.8,41.3,50.3,3789
2021-22,2021,1,HHS Regions/National,Region 9,109,>=65 Years,60.8,56.9,64.7,5881
2021-22,2021,1,HHS Regions/National,United States,100,6 Months - 4 Years,60,59.1,60.9,48837
2021-22,2021,1,HHS Regions/National,United States,100,5-12 Years,53.3,52.6,54,72442
2021-22,2021,1,HHS Regions/National,United States,100,13-17 Years,46.2,45.3,47.1,36867
2021-22,2021,1,HHS Regions/National,United States,100,18-49 Years,32.9,32.3,33.5,105671
2021-22,2021,1,HHS Regions/National,United States,100,50-64 Years,46.8,46,47.6,77442
2021-22,2021,1,HHS Regions/National,United States,100,>=65 Years,65.7,64.9,66.5,108726
2021-22,2021,2,HHS Regions/National,Region 1,101,6 Months - 4 Years,78.5,76.1,80.9,4763
2021-22,2021,2,HHS Regions/National,Region 1,101,5-12 Years,71.9,70.1,73.7,8307
2021-22,2021,2,HHS Regions/National,Region 1,101,13-17 Years,61.7,59,64.4,3167
2021-22,2021,2,HHS Regions/National,Region 1,101,18-49 Years,45.2,43.6,46.8,11802
2021-22,2021,2,HHS Regions/National,Region 1,101,50-64 Years,61.1,59.3,62.9,10112
2021-22,2021,2,HHS Regions/National,Region 1,101,>=65 Years,73.9,72.3,75.5,13934
2021-22,2021,2,HHS Regions/National,Region 10,110,6 Months - 4 Years,66.4,63,69.8,2892
2021-22,2021,2,HHS Regions/National,Region 10,110,5-12 Years,56.7,54.1,59.3,4186
2021-22,2021,2,HHS Regions/National,Region 10,110,13-17 Years,43.6,40.2,47,2056
2021-22,2021,2,HHS Regions/National,Region 10,110,18-49 Years,37,35.6,38.4,10366
2021-22,2021,2,HHS Regions/National,Region 10,110,50-64 Years,50.1,48.3,51.9,6884
2021-22,2021,2,HHS Regions/National,Region 10,110,>=65 Years,68.2,66.8,69.6,9748
2021-22,2021,2,HHS Regions/National,Region 2,102,6 Months - 4 Years,71.6,68.6,74.6,3000
2021-22,2021,2,HHS Regions/National,Region 2,102,5-12 Years,63.7,61.2,66.2,4018
2021-22,2021,2,HHS Regions/National,Region 2,102,13-17 Years,55.9,52.7,59.1,2234
2021-22,2021,2,HHS Regions/National,Region 2,102,18-49 Years,38.5,36.7,40.3,8029
2021-22,2021,2,HHS Regions/National,Region 2,102,50-64 Years,55.1,52.7,57.5,6411
2021-22,2021,2,HHS Regions/National,Region 2,102,>=65 Years,72.6,70.6,74.6,8494
2021-22,2021,2,HHS Regions/National,Region 3,103,6 Months - 4 Years,68.5,66.3,70.7,7048
2021-22,2021,2,HHS Regions/National,Region 3,103,5-12 Years,62.9,61.3,64.5,11067
2021-22,2021,2,HHS Regions/National,Region 3,103,13-17 Years,55.7,53.5,57.9,6246
2021-22,2021,2,HHS Regions/National,Region 3,103,18-49 Years,40.4,38.2,42.6,10501
2021-22,2021,2,HHS Regions/National,Region 3,103,50-64 Years,53.1,50.2,56,8130
2021-22,2021,2,HHS Regions/National,Region 3,103,>=65 Years,70.9,68.2,73.6,11143
2021-22,2021,2,HHS Regions/National,Region 4,104,6 Months - 4 Years,52,49.8,54.2,7382
2021-22,2021,2,HHS Regions/National,Region 4,104,5-12 Years,48.7,47.1,50.3,10763
2021-22,2021,2,HHS Regions/National,Region 4,104,13-17 Years,41.7,39.7,43.7,5532
2021-22,2021,2,HHS Regions/National,Region 4,104,18-49 Years,30.1,28.7,31.5,12302
2021-22,2021,2,HHS Regions/National,Region 4,104,50-64 Years,42.2,40.4,44,9540
2021-22,2021,2,HHS Regions/National,Region 4,104,>=65 Years,65.4,63.8,67,14220
2021-22,2021,2,HHS Regions/National,Region 5,105,6 Months - 4 Years,63.1,60.9,65.3,5721
2021-22,2021,2,HHS Regions/National,Region 5,105,5-12 Years,55,53.3,56.7,8303
2021-22,2021,2,HHS Regions/National,Region 5,105,13-17 Years,48.8,46.6,51,4348
2021-22,2021,2,HHS Regions/National,Region 5,105,18-49 Years,37,35.6,38.4,13928
2021-22,2021,2,HHS Regions/National,Region 5,105,50-64 Years,51.6,49.8,53.4,10433
2021-22,2021,2,HHS Regions/National,Region 5,105,>=65 Years,69.1,67.5,70.7,13185
2021-22,2021,2,HHS Regions/National,Region 6,106,6 Months - 4 Years,60.3,57.8,62.8,6726
2021-22,2021,2,HHS Regions/National,Region 6,106,5-12 Years,52.7,50.9,54.5,9400
2021-22,2021,2,HHS Regions/National,Region 6,106,13-17 Years,47.2,44.9,49.5,4850
2021-22,2021,2,HHS Regions/National,Region 6,106,18-49 Years,28.3,26.5,30.1,9002
2021-22,2021,2,HHS Regions/National,Region 6,106,50-64 Years,44.3,41.6,47,6288
2021-22,2021,2,HHS Regions/National,Region 6,106,>=65 Years,66.4,64.2,68.6,9267
2021-22,2021,2,HHS Regions/National,Region 7,107,6 Months - 4 Years,65.2,62.2,68.2,3200
2021-22,2021,2,HHS Regions/National,Region 7,107,5-12 Years,59.2,56.9,61.5,4233
2021-22,2021,2,HHS Regions/National,Region 7,107,13-17 Years,46.3,43.2,49.4,2177
2021-22,2021,2,HHS Regions/National,Region 7,107,18-49 Years,34.8,33.2,36.4,11397
2021-22,2021,2,HHS Regions/National,Region 7,107,50-64 Years,53.2,51,55.4,7792
2021-22,2021,2,HHS Regions/National,Region 7,107,>=65 Years,72.5,70.9,74.1,11669
2021-22,2021,2,HHS Regions/National,Region 8,108,6 Months - 4 Years,64.8,61.7,67.9,4200
2021-22,2021,2,HHS Regions/National,Region 8,108,5-12 Years,58.5,56.2,60.8,6117
2021-22,2021,2,HHS Regions/National,Region 8,108,13-17 Years,49.1,46.2,52,3477
2021-22,2021,2,HHS Regions/National,Region 8,108,18-49 Years,38.7,37.3,40.1,12698
2021-22,2021,2,HHS Regions/National,Region 8,108,50-64 Years,50.6,48.8,52.4,8063
2021-22,2021,2,HHS Regions/National,Region 8,108,>=65 Years,70.9,69.5,72.3,11185
2021-22,2021,2,HHS Regions/National,Region 9,109,6 Months - 4 Years,62.4,59.2,65.6,3905
2021-22,2021,2,HHS Regions/National,Region 9,109,5-12 Years,52.9,50.5,55.3,6048
